,title,artist,lyric
20,I Go My Way,choiboi (초이보이),"Did you think this would make me cry?
‘Cuz you’re right, I am on my four legs
As of now I’m a waterfall
In a way, I’m cleansing in and out

Will my stream give life to these woods?
‘Cuz I want to be of help at least
Though I cannot control the flow
I hope these flowers don’t suffocate

Will I learn to go about the world in my way?
Everything is so exhausting right now
How do you look so in control of life?
Can you please teach me how to be like you?

Silently I breathe in and out
Then again I go and break apart
Because I am a waterfall
All these fishies live inside my brain

If I spill more, I’ll go too far
Not just stones, I can make rocks fall down
Though I cannot control the flow
I hope that I don’t start crumbling down

Will I learn to go about the world in my way?
Everything is so exhausting right now
How do you look so in control of life?
Can you please teach me how to be like you?"
21,New,차온,"I don’t break when every time you blame me, my dear
I’ll be there and even if you don't think that I’m near, I’m near

Days will be the same in a different way
A journey unfolds, a brand New array.
Through the highs and lows, we'll find our light.
Underneath the moonlit sky we sway, dreams as night turns to day.
Don’t afraid my darlin’ With you, every time feels new.

If it's the same moonlight every time. baby
I think of you night and day

We’re looking at a man and a woman on a bench,
High above the city of Los Angeles. Their names are Tom and Summer
And right now neither one says a word. Says a word.

Days will be the same in a different way
A journey unfolds, a brand New array.
Through the highs and lows, we'll find our light.
Underneath the moonlit sky we sway, dreams as night turns to day.
Don’t afraid my darlin’ With you, every time feels new.

If it's the same moonlight every time. baby
I think of you night and day"
22,표현,구원찬,"지금 이 기분을 설명하려
아무리 생각을 해봐도
전달을 할 수가 없는 이유
넌 세상 단 하나 뿐이라
몰라 그 어떤 사람도
너와 나의 마음이라
네게만 말 할 수 있는 이 감정은
사랑해 널 사랑해 라는 말로 밖에
몰라 그 어떤 사람도
너와 나의 마음이라
네게만 말 할 수 있는 이 감정은
사랑해 널 사랑해 라는 말로 밖에"
23,어두운 내 밤에,손준혁,"하루에 끝에
다가오는 너의 기억
지우려 해봐도
떠오르는 너의 기억

시간 뒤에 숨어버린 내 마음이
아무것도 아닌 게 돼버린

수많은 날들이 지나갔지만
쉼 없이 내 마음이 아려와

취할 때면 찾아오는 너
초라한 날 안아주던 너
지나간 모든 날들이
다시 돌아올까 봐
그 자릴 비워두지만
어두운 내 밤에

수많은 날들이 지나갔지만
쉼 없이 내 마음이 아려와

취할 때면 찾아오는 너
초라한 날 안아주던 너
지나간 모든 날들이
다시 돌아올까 봐
그 자릴 비워두지만
어두운 내 밤에

아직 너에게 하고 싶은 말 남아있는데
좋았던 기억만 사랑했던 기억만
이젠 남겨진 어두운 내 밤에

취할 때면 찾아오는 너
초라한 날 안아주던 너
지나간 모든 날들이
다시 돌아올까 봐
그 자릴 비워두지만
어두운 내 밤에"
24,나랑 놀자,GOEUN (고은),"난 하루 종일 뒹굴대고 싶어
매일 피곤해
너무 지루해
강아지들은 밥 먹고 자던데
내 자리도 만들어줘

실수로 널 불편하게 하면 아이쿠!
너도 내 잠을 깨웠던 거는 알구?

그대로 널 보내기엔
아쉬워서 다시 잠이 안 와
나도 널 조금만 괴롭혀야겠어

어디 가 도망가지 마
이리 와 나랑 놀자
어디 가 도망가지 마
이리 와 나랑 놀자

오늘같이 날씨가 좋으면
어색한 너의 눈동자는 HOT
어딜 봐 여길 봐 딴 청 피우지 마
내가 너의 그림자가 돼볼래

그대로 난
너와 걷는 길에 너에게 이끌려 가
너도 내 발걸음에 맞추어 주겠니

어디 가 도망가지 마
이리 와 나랑 놀자
어디 가 도망가지 마
이리 와 나랑 놀자

혹시라도 너가 불안하지 않게
내가 너의 옆에 항상 있을게

어디 가 도망가지 마
이리 와 나랑 놀자
어디 가 도망가지 마
이리 와 나랑 놀자
어디 가 (도망가지 마)
그대로 난 너의 발걸음에
맞춰서 따라가
여전히 넌 어색하더라도
나랑 놀자"
25,가져가 (feat. 나선),트루먼(Truman),"기다림은 과정
결론 속에 애정 어린
너의 말들을 원했어
다시금 돌이킬 수 없어
커져버린 마음은
너에게 부담이 된 걸까 싶어

혼자의 공간 속에서
내가 아닌 다른 온기
Feeling like with you
I don't need you more
아니 이젠 아냐 더
진한 향기 속에서 나를 잃어버릴 것 같아

Take it, Take it 다 가져가
진심 아닌 거 다 아니까
어떤 마음까지 비춰줘야해 yeah yeah
Break it, Break it 다 부셔놔
고칠 수없이 내맘을 다
작은 미련까지 생기지 않게 yeah yeah

말하지 않아도
어렴풋이 느껴
네 맘엔 사랑이
뻔하겠지 사람이
쉽게 변할 감정이겠지
따뜻했던 미소로
입 밖에 내민 거짓말들로 날, 들춰 날
너에게 채워진 순간

나의 머리속에서
우리라는 단어까지
Feeling like with you
I don't need you more
아니 이젠 아냐 더
나는 몇 번씩이나 나를 잃어버릴 것 같아

Take it, Take it 다 가져가
진심 아닌 거 다 아니까
어떤 마음까지 비춰줘야해 yeah yeah
Break it, Break it 다 부셔놔
고칠 수없이 내맘을 다
작은 미련까지 생기지 않게 yeah yeah

Take it, Take it 다 가져가
진심 아닌 거 다 아니까
어떤 마음까지 비춰줘야해 yeah yeah
Break it, Break it 다 부셔놔
고칠 수없이 내맘을 다
작은 미련까지 생기지 않게 yeah yeah"
26,따.감.안 (따스하게 감싸안아 줄래) Feat. Cue Choi,SÉON (세온),"Oh no 다 끝났단 말이야
부디 잘지내기를 바래
Oh no 진심이 아니야
부디 후회해
미쳐버린 나침반
시계처럼 돌아가
별같은 저 불빛속
네가 저기 있을까
내 손가락에 기대 잠이들던 널 기억해
근데 끝난거 뭐 어쩌겠어
그냥 일상으로 돌아가는거지
내 모든걸 바꿔놓고
어찌 그렇게 떠나니
됐고 잠이나 한숨잘래
나 물이나 마실래

날 따스하게 감싸안아줄래
내 온몸이 부서질수도있게
어딘가에 우리추억 남았다면
우리 그때로 돌아갈수있게

Hug me Hug me
차가운 심장을 얼리면
너가 제일 따스히 안아
Hug me Hug me
이걸 현재는 알아도
미래는 모르는 날 놔줘
겨울이 오면가고
시간은 너무 빨라
지금 밖은 영하 8도
안가던 영화관도
상영중인 영화들은 대체
뭐가 있었지
대게 그렇데 뭐 이런식
애매하게 읽었지

날 따스하게 감싸안아줄래
내 온몸이 부서질수도있게
어딘가에 우리추억 남았다면
우리 그때로 돌아갈수있게"
27,Square In Love,Reddish,"어두운 저 밤하늘에
달은 서서히 모습을 감추고
잠을 잘 수도 일어날 수도
휴대폰만 쳐다 보내
해가 뜰 걸 알면서도
이놈의 Sns...
온통 모두가 네모나

네모 다음 네모를 넘기고
또 네모를 넘기고
환하게 웃고 있는
너의 사진이 보여
자른 단발머리와
분위기 좋은 그 카페까지
모두 다 완벽해
네 옆에 그 사람까지

아무렇지 않은 것
같아 보여 네 피드 속에는
우리의 이별을
비웃는 것 만 같아
나는 잠들지 못하고
너는 행복해 보여서
다행이야 정말 다행인 거야

네모난 밤이 지나
동그란 해가 떴는데
머릿속이 하얘져
마음속은 새까매져

기지개는 켜기도 귀찮고
잠금 패턴부터 풀어 봐
스토리 속에 너는
오늘도 역시 눈이 부셔
새로 산 원피스 Ya~
아주 잘 어울려 디테일까지
완벽한 그림이야
네 옆에 그 사람까지

아무렇지 않은 것
같아 보여 네 스토리 속은
찌질한 내 미련을
알고 있는 것 만 같아
나는 잠들지 못하고
너는 행복해 보여서
다행이야 정말 다행인 거야

잠들 수 없어 잠들지 못해
나를 깨우는 네 잔상들
귓가에 맴도는
너의 숨소리까지도
눈을 감으면 선명해
너의 모든 게
꿈속에서 우리는
여전히 함께인데

아무렇지 않은 것
같아 보여 네 피드 속에는
우리의 이별을
비웃는 것 만 같아
나는 잠들지 못하고
너는 행복해 보여서
다행이야 정말 다행인 거야

아무렇지 않은 것
같아 보여 네 스토리 속은
찌질한 내 미련을
알고 있는 것 만 같아
나는 잠들지 못하고
너는 행복해 보여서
다행이야 정말 다행인 거야"
28,Beautiful Star,송재훈,"모든 게 두근대었던
난 어디로 간 걸까
눈 감으면 오랜
기억들이 선명하게 떠올라

구름 같은 하루는 그저 흘러갈 뿐인데
나의 별을 뿌옇게 만들었네
더 밝게 빛날 자격이 있어
가려진 채로 두면 안 돼
Oh Oh My beautiful star

가슴에 별 하나쯤은 품고 살아야 해
시간이 흘러 길을 잃어도
헤매이지 않도록
내 마음 한켠에 간직해두어요
눈이 부시게, 다시 빛날 수 있게

모든 게 무뎌져버린
어른이 된 나를 봤어

정해진 길을 달리고 있지만
내 시선은 하늘을 향하는 걸
저 작은 별이 부르고 있어
더는 잊어버리면 안 돼
Oh Oh My beautiful star

가슴에 별 하나쯤은
품고 살아야 해
시간이 흘러 길을 잃어도
헤매이지 않도록
내 마음 한켠에 간직해두어요
눈이 부시게, 다시 빛날 수 있게

가슴에 별 하나쯤은 (하나쯤은)
품고 살아야 해 (살아야 해)
시간이 흘러 길을 잃어도
헤매이지 않도록
내 마음 한켠에 간직해두어요
눈이 부시게, 다시 빛날 수 있게

Oh 눈이 부시게, 다시 빛날 수 있게
눈이 부시게, 다시 빛날 수 있게"
29,그랬었는데,chul,"네가 어제 해준 말들이 다시 생각이 나서 나 그랬어
밤새 화려한말들을 써보다가 그냥 그대로 전부 다 지웠어

다시한번 너를 생각해보니 내 마음이 정리가 된것 같은데
같은날을 생각해보니 우린 알수가 있었어

우린 같은 하늘을 보고 우린 같은 하루를 지내
노을이 질때쯤 그때 우린 다가와 서로를 바라 봤지

무엇일까 생각해보다가 화려한말들을 썼다 지웠어
우린 같은꿈을 꾸었던거야

우린 같은 하늘을 보고 우린 같은 하루를 지내
노을이 질때쯤 그때 우린 다가와 서로를 바라 봤지"
30,Whale (Feat. Ondé),원주영,"밤사이 더 빛나는 moonlight
마음속 깊은숨이 차올라
짙은 어둠 속 환한 별들 사이
네 주위를 끝없이 맴돌아
날 봐 선명히 널 감싸안아

불안한 마음 다 쏟아
저 먼 바닷속에 피워내
내가 쉬는 숨을 다 모아 줄게
부서진 파도에 올라
하늘을 보며 나아갈게
나와 이제 바다를 지나
별빛을 건너

아득한 way 달빛을 향해 on my way
소란한 wave 내 모든 걸 밀어내도
유영해 swim down slow down
바람을 스쳐
유영해 swim down dream night
순간을 그려

난 더 깊은 꿈을 찾아내
서서히 내 밤을 마주해
눈앞에 펼쳐진 새로운 sight
쏟아진 달빛을 베고 누워
Somewhere 꿈인 것만 같은 날

아득한 way 달빛을 향해 on my way
소란한 wave 내 모든 걸 밀어내도
유영해 swim down slow down
바람을 스쳐
유영해 swim down dream night
순간을 그려

난 더 깊은 꿈을 찾아내
서서히 내 밤을 마주해
여전히 난 꿈을 찾아내
수많은 내 밤을 마주해"
31,같은거야 !,Sarry,"잠시 내 곁에서 쉬고 갈래요
그대 내 품에 안겨서 잠들고 가세요
뻔한 사랑노래도 이제 들리네요
조금씩 서로에게 다가갈텐데
미쳐 몰랐던 너의 맘을 이제 알고서 확인했죠
무뚝뚝한 내 성격이 문제인걸
그 뻔한 노래 가사들 보다 너의 말 한마디가 난 좋아
oh baby 우리 손이나 잡을래요
난 너가 좋다면 다 좋아 하는 말 들도
나도 이거 좋아했다고 말 하는 너도
어쩜 우리 둘 닮은거 같애
우리는 맞는걸까? 같은걸까?
oh baby stay with me
내 옆에있어줘서
고마워 everything
너에게 줄수있는 모든걸 다 선물할게 my baby
지금 너가 어디에 있던 i'll be with you
보이나요 내 맘이 얼마나 진심인지 알기나 할까
난 다른 사람 관심 없어 오직 너만 보여 맘이없어
너도 나와 같을까
난 너가 좋다면 다 좋아 하는 말 들도
나도 이거 좋아했다고 말 하는 너도
어쩜 우리 둘 닮은거 같애
우리는 맞는걸까? 같은걸까?
oh baby stay with me
내 옆에있어줘서
고마워 everything
너에게 줄수있는 모든걸 다 선물할게 my baby
지금 너가 어디에 있던 i'll be with you"
32,Wednesday wind,고담,"Wednesday wind from the sea
Fly me to somewhere no one knows
Wednesday wind from the sea
Fly me to somewhere no one knows
Bla Bla Bla
I know I know I know
But time keeps on leaving me
And walking alone
기억이 나니 넌
어느 교실 안의 기억
기억이 나니 넌
작은 별을 적은 기억
도망치는 바람을 쫓아
끌려다니는 생각은 몽상
불나방의 결말은 녹아
흔적을 가루로 모두 다 쏟아
Will my dream turn into a nightmare
The storm coming from inside
I'm always afraid of the weather
cause I want to pour like star
Will my dream turn into a nightmare
The storm coming from inside
I'm always afraid of the weather
cause I want to pour like star
When the clouds are covering the sky for tonight
What if you can not make a wish
벚꽃처럼 붉은 두 볼이 예뻤지
한여름 계절이 늘 우리의 밤에는 있었지
이제는 나를 깨우지 않아도 돼 go away
Wednesday wind from the sea
Fly me to somewhere no one knows
Wednesday wind from the sea
Fly me to somewhere no one knows
Bla Bla Bla
I know I know I know
But time keeps on leaving me
And walking alone
ひたすらぼくが持っている世界は傘の中が全てだ
なにもなかったんだよ
たれもしらなければ
なんでもないことになる
ぼくだけがしている
すべての醜さを胸に抱いて去るよ
さよなら
Will my dream turn into a nightmare
The storm coming from inside
I'm always afraid of the weather
cause I want to pour like star
Will my dream turn into a nightmare
The storm coming from inside
I'm always afraid of the weather
cause I want to pour like star
When the clouds are covering the sky for tonight
What if you can not make a wish"
33,일상의 멜로디,률,"창문 너머 빛나는 아침 햇살,
그 속에서 발견한 작은 기적 같아.
커피 한 잔의 따스함,
평범한 순간에 숨겨진, 삶의 노래.

바쁜 거리, 잊혀진 미소들,
세상의 소음 속에서도 빛나는,
가장 평범한 이 순간들,
그 안에서 찾아낸, 작은 기쁨들.

빛나는 일상, 우리의 캔버스,
그림처럼 펼쳐진, 소소한 이 순간들.
매일이 주는 선물, 보물 같은 시간,
평범함 속에 숨겨진, 찬란한 이야기.

흘러가는 구름을 바라보며,
상상의 나래를 펼쳐, 자유를 느껴.
친구와의 웃음, 평범한 대화 속에,
일상의 소중함이 숨쉬는 곳.

가벼운 발걸음, 익숙한 길 위에서,
매일 마주하는, 작은 기적들.
잠시 멈춰 서서, 주변을 둘러봐,
평범한 순간 속, 숨겨진 빛나는 진주들.

빛나는 일상, 우리의 캔버스,
그림처럼 펼쳐진, 소소한 이 순간들.
매일이 주는 선물, 보물 같은 시간,
평범함 속에 숨겨진, 찬란한 이야기.

가끔은 멈춰서, 숨을 깊게 쉬고,
작은 것들에 감사해, 이 평범한 순간에.
모든 것이 예술이 되는,
우리의 일상, 그 안의 작은 기쁨들.

빛나는 일상, 우리의 캔버스,
그림처럼 펼쳐진, 소소한 이 순간들.
매일이 주는 선물, 보물 같은 시간,
평범함 속에 숨겨진, 찬란한 이야기.

일상의 모든 순간,
그 안에서 빛나는 작은 기쁨들,
우리의 삶을 그려가는,
무한한 색깔의 이야기."
34,피부과 만렙남,STUDIO LICO,"관리하는 피부 어때?
매끈매끈한 얼굴
피부과 만렙 boy~

노력한 만큼 빛이 나지
내 히스토리를 들어봐
피부과 만렙 boy~

내 맘을 쑤셨던 여드름 자국
달 표면 같은 울퉁불퉁 피부
이젠 찾아볼 수 없지 영원히
저 보름달 처럼 빛나는 내 피부의 비법


수분 충전 촉촉
비타민 충전 착착

영양 보충 한가득~

마스크팩 촉촉
레이저 치료 착착

타고난 건 절대 없지
만렙의 스킬을 믿어봐


내 맘을 쑤셨던 여드름 자국
달 표면 같은 울퉁불퉁 피부
이젠 찾아볼 수 없지 영원히
저 보름달 처럼 빛나는 내 피부의 비법


수분 충전 촉촉
비타민 충전 착착

영양 보충 한가득~

마스크팩 촉촉
레이저 치료 착착

타고난 건 절대 없지
만렙의 스킬을 믿어봐"
35,Say My Name,MORE,"I cannot do anything
너가 없인 아무것도
I’m gonna do (암거나 do)
머릿속을 깨우는 너의
눈빛이 느껴져

맘가는대로 just move on
고민할 틈도 주지마
your eyes my eyes
움직인대로 그대로
아무리 모른척해도
And I know you love it babe

Woo!

Cause you already say my name
You already say my name
You already say my name
다가와줘 closer (closer)
And I got you more

Your eyes on the clock yeah
But 괜히 네 맘이 umm
망설이는 네 눈에서
I got the flame

이 곳을 빠져나가
이젠 내 손을 잡아
네가 원하는 대로 날
Oh now

우주같이 먼곳까지
우주같이 먼곳까지
Got me feeling like you want it
Uh,

Cause you already say my name
You already say my name
You already say my name
다가와줘 closer (closer)
And I got you more

Cause you already say my name
(Got me feeling like you want it)
You already say my name
(Got me feeling like you want it)
You already say my name
다가와줘 closer (closer)
And I got you more"
36,사랑한다 말해주고 싶어,HOONYi,"오늘도 날씬 맑음
기분 좋은 하루의 시작
오늘의 날을 상상해
너와 함께 보낼
기대되는 오늘

무얼 입을까 고민해
너에게 잘 보이고 싶은 맘에
거울 앞에서 하루 종일
나를 점검하고 있어

Babe 발걸음이
가볍게 느껴지는
마법 같은 일이 벌어져

Babe 너에게로
가는 길에
모든 것이 아름다워

하루종일 너와 함께 하고 싶어
잠깐의 공백도 견디기 힘들어
All Day All Night
매일 같이 옆에 두고
사랑한다 말해주고 싶어

매일이 달라졌어
뭔가 기분이 그냥
좋은 것 같아

왠지 알 것만 같아
내 삶에 변한건
오직 너밖에 없어

Babe 너라면 난
언제든 어디든지
달려갈 준비가 돼있어

Babe 무엇보다 널
소중하게 간직하며
살아갈 거야

하루 종일 너와 함께 하고 싶어
잠깐의 공백도 견디기 힘들어
All Day All Night
매일 같이 옆에 두고
사랑한다 말해주고 싶어

너와 같은 시간 속에 산다는 게
너무 감사해
무엇보다 소중하게
간직할게
너와의 모든 순간

하루 종일 너와 함께 하고 싶어
잠깐의 공백도 견디기 힘들어
All Day All Night
매일 같이 옆에 두고
사랑한다 말해주고 싶어"
37,Light,0605,"흐릿한 공간 속에
달리는 너와 나는
알 수 없는 경계 속을
넘어간 뒤 찾으려 해

Woo
손만 뻗으면 닿을 것 같은데
Woo
너와 함께라면 어디든 갈게

서로를 비추는 Light and shape
이 밤 속 Universe Seed
감춰진 별들 사이쯤
같이 갈 수 있겠지

깊은 곳 어디쯤 어둠을 뚫고 가서
우리만 아는 곳에서 영원히 함께해

Woo
손만 뻗으면 닿을 것 같은데
Woo
너와 함께라면 어디든 갈게

서로를 비추는 Light and shape
이 밤 속 Universe Seed
감춰진 별들 사이쯤
같이 갈 수 있겠지

서로를 비추는 Light and shape
이 밤 속 Universe Seed
감춰진 별들 사이쯤
같이 갈 수 있겠지"
38,개화,GEHN,"어디에서 피어났건
빛바래진 건
나의 잘못인 거야
이파린 덧씌이고
두 팔은 접히고
흩뿌려진 뒤로

꺼내지도 못했던 말들이
바람결에 흩어지고

그땐 진심이 아니었다고 아직은
(떠나가지 마)

점점
사라지는 꽃잎처럼
내 이파린 푸르지도
벌써 시들어가네
떨어지지 마,
그럴듯한 말들로 나를 감싸도
일분일초가 무섭게 무너지네
훨훨
날아가는 저 새처럼
나도 날고 싶어

너는 말해 내가 놓친걸
변명이 뭐가 필요해 또
항상 난 왜 이럴까
미안해 처음부터 다시 돌아가 볼게
(뭐가 미안해)
(다시 생각해)
(다시 생각해)
돌아와 줘
(뭐가 미안해)
(다시 생각해)
(다시 생각해)
(다시 생각해)

밤이 깊어질수록 진심은 자리를 떠나가고

순간에 익숙해지면 떨림은 사라질 거야

거짓말을 해
아무리 바른말을 하려 해도
우린 기억에 맞춰서
점점 변하는거야

점점
사라지는 꽃잎처럼
내 이파린 푸르지도
벌써 시들어가네
떨어지지 마,
그럴듯한 말들로 나를 감싸도
일분일초가 무섭게 무너지네
훨훨
날아가는 저 새처럼
나도 날고 싶어"
39,Lemonade (feat.우원재),지셀 (Jiselle),"Back up, life is probably testing me
Throw me lemons, ima play for keeps
Gamed up, serve you with that lemonade
Like to see how it’s gonna turn your face
Switch up on me, you’ve been acting dumb
Memories got nothing on me, going numb
Drink up, drink up
Get that taste of my lemonade

지나가는 너의 얼굴에
표정이 더는 구겨질 일 없어
거짓이 반이던 기억에
뭐가 맞는지 알 필요도 없어
할 얘긴 없지만 별로
말도 안되는 웃긴 말로 가득한
네 얘기는 내 가사의 주제 거리로
생각보다 멀리 와있어 우리 이미
뜨겁던 기억도
다 쓸모가 있겠지
Dont worry about me
cause I dont care about your feelings
All I want is to run up a check
cause it’s healing

Back up, life is probably testing me
Throw me lemons, ima play for keeps
Gamed up, serve you with that lemonade
Like to see how it’s gonna turn your face
Switch up on me, you’ve been acting dumb
Memories got nothing on me, going numb
Drink up, drink up
Get that taste of my lemonade

카페인 투 샷 대신 레몬에이드 I got you
쓴 것보다 이게 훨씬 낫지 근데 잠이 안깨
눈 뜨고 확인한 폰에는 그만하잔 말과
너의 처세술과 착한척에 기분 나빠
한 마디만 거만할게 넌 어린애 같아
니가 무슨 생각을 하는지 모르는 거 같아
제발 정신차려 이젠 내 마음이 아파
니가 행복해서 웃는걸 난 못본것만 같아
Wake up
이제 잠 깼어
놀래서
잠깐 욱했어
너무 솔직했던건 나 미안해
애써
바쁜척했어
못됐어
난 준비할시간이 없었잖아 존나 억울하게
커피를 줄이라던 니덕에 먹게된
아이스티 와 레몬에이드 입이 텁텁해
다시 먹을거야 쓰고 몸이 쿵쿵 될
카페인 너 없이도 내 심장이 두근 될

Back up, life is probably testing me
Throw me lemons, ima play for keeps
Gamed up, serve you with that lemonade
Like to see how it’s gonna turn your face
Switch up on me, you’ve been acting dumb
Memories got nothing on me, going numb
Drink up, drink up
Get that taste of my lemonade"
40,너라서,스티 (STi),"알 수 없는 니 행동이
나의 맘을 또 헷갈리게 해
난 하루 종일 너에게
할 말이 있는데도
수십 번 참아
사실은 너의 맘 알아
이해하기 때문에
괜찮은 척을 해 woo

나는 너라서
아무 이유도 없었어
그게 너라서
좋아했었던 거였고
그래 너라서
혼자 기대를 해봤어
괜찮아 내게서
그냥 돌아서
나는 너라서
다시 희망도 가졌어
그게 너라서
표현했었던 거였고
그래 너라서
잠시 행복을 느꼈어
여기까지라서
아쉽긴 했어 그랬어

하루 종일 텅 빈 거릴
걸어봤지 핑곗거리는
근처라는 이유로
널 마주치려는 계획된 우연도
미안해 무엇도
널 부담스럽게 만든 것 같아
yo 불편하겠지
우린 성격이 비슷해
내가 너라도 너처럼 했을듯해
진심이란 걸 알아챘다면
상처를 주는 건 싫었을 테니까
긴 시간 기다려 겨우 듣게 된 단답
조금만 참아줘
아마 서서히 사그라질 거야

나는 너라서
아무 이유도 없었어
그게 너라서
좋아했었던 거였고
그래 너라서
혼자 기대를 해봤어
괜찮아 내게서
그냥 돌아서
나는 너라서
다시 희망도 가졌어
그게 너라서
표현했었던 거였고
그래 너라서
잠시 행복을 느꼈어
여기까지라서
아쉽긴 했어 그랬어

나는 너라서
그게 너라서
그래 너라서
괜찮아 내게서
그냥 돌아서
ha"
41,SHEESH,BABYMONSTER,"Da la lun dun
Da la lun dun
Da la lun dun

BABY I’mma MONSTER

Mano a mano
I see you in slow mo’
You know you’re in trouble
Ooh hoo hoo hoo

발버둥 쳐봐
어차피 손바닥
위에서 못 나가
You know that

눈을 뜬 순간
피어나
All eyes on me
불을 질러라

Do or die
On my life
Yeah you ain’t seen nothing yet

Got them all going
Sheesh Sheesh
Sheesh Sheesh Sheesh yeah

B.A.B.Y.M.O.N
Sheesh Sheesh
Sheesh Sheesh Sheesh yeah
Got them all going

Yo hold on 쉿
걍 들이부어라 네 달팽이관에
이건 네 귀에 줄 축복
음악에 맞춰 걍 춤 춰

히비리 합 합 boom boom pow
분위기 타올라 너네들 눈 돌아
띵하니 적잖이 충격일 거야

Crown this queen
홈런은 쳤고 내 다음은 위
어중이떠중이 중간 아님
날 보고 닫혔던 입들 say
Sheesh Sheesh Sheesh

You know what it is
I be running this
Pull up in a ghost
Peek a peek a boo hoo
Vroom vroom
너네 심장에 박동이 pump pump pop
Pedal to the metal
Click clack click
Put’em up to the sky
High high high high

눈을 뜬 순간
피어나
All eyes on me
불을 질러라

Do or die
On my life
Yeah you ain’t seen nothing yet

Got them all going
Sheesh Sheesh
Sheesh Sheesh Sheesh yeah

B.A.B.Y.M.O.N
Sheesh Sheesh
Sheesh Sheesh Sheesh yeah
Got them all going

마음껏 웃어봐
이젠 내 차례니까

천천히 불태워 네가 잠든 사이

Time’s up
올라가 올라가 더

꼭대기 꼭대기로
하늘 위 하늘 위로

Fly away
온 세상을 뒤집어
Come on let’s ride

BABY I’mma MONSTER

B A B Y M O N
Tell a friend tell a friend tell a friend
B A B Y M O N
Tell a friend tell a friend tell a friend

Let's go
Jump jump and let it go
Watch out we on a roll
Rum pump pump pump it up then

Jump jump and let it go
Watch out we on a roll
Rum pump pump pump it up then"
42,Stupid,하츠 (hartts),"제발 둘중 하나만 하래
분명 어제밤에
다 잊었다 했는데
어쩌면
내가 알아채지 못하게
누군가 내 안에
들어 온 걸지도 몰라

I know I know
내 마음 하나인데
어쩌지를 못해
I know I know
머리로는 알지만
마음을 못 떠나

Stupid stupid
Oh my stupid heart
어떡해 어떡해
Oh oh
Stupid stupid
Oh my stupid heart
Stupid stupid
Oh oh

Stupid stupid stupid
Oh my stupid heart

Stupid stupid stupid
Oh my stupid heart

바보같은건
나 원래 그래서
이상할게 하나도
없는데 그런게 아니고
그냥 지우면 된다고
지난 일이라고
다짐했는데도
압정처럼 계속 밟혀

I know I know
이러지도 못해
저러지도 못해
I know I know
머리로는 알지만
마음을 못 떠나

Stupid stupid
Oh my stupid heart
어떡해 어떡해
Oh oh
Stupid stupid
Oh my stupid heart
Stupid stupid
Oh oh

Stupid stupid stupid
Oh my stupid heart

Stupid stupid stupid
Oh my stupid heart"
43,형용사,플린 (Fleen),"너는 어떠한 말로도
표현할 수 없는 사람이야
처음 널 마주한 그날부터
정말 내게 특별해
무슨 말을 할까
한참을 고민하는 거야
형용할 수 없는 내 마음을
너는 알 수 있을까
사랑해 사랑해
네 마음 마를 일 없게
괜한 이야깃거리도
너와 대화를 나눌 때면 난
사소한 표정 하나로부터
하루 종일 행복해
같이 살자 평생 함께 살자
그냥 이대로
형용할 수 없는 내 마음을
너는 알 수 있을까
사랑해 사랑해
네 마음 마를 일 없게
어떡해 어떡해
네가 없으면 난 안돼"
44,Call Me If You,소동 (Sodong),"What you think 'bout a private jet?
or a blue chevy Corvette?
I know it's silly but hey, you are all smiles, ain't you?

Yeah that's right, I'm a liar
Being miles apart, what else can I do?
Wanna ham up my words so I can reach you somehow baby

So spill the beans on every 
tiny things about you

Call me if you're in the rain
I'll build a shelter for you to stay
Call me if you're feeling peckish, and
I will buy you a restaurant
You know my decisions
need no reason
With you, now is the sweetest season
Call me if you're feeling lost in the dark
I will shine
I will shine for you

So hey, at the end of the day call me baby
You are my judge, and I'm a sinner
I'll tell you 'bout my days, not a single lie to you
So baby

I like to hear your voice
It's as smooth as almond cream latte
I cant hold my phone no more
But I don't want to put you to sleep yet

I don't care bout your tomorrow's plan
Oh plz don't hang up now
Just let me sing for you all night

Call me if you're in the rain
I'll build a shelter for you to stay
Call me if you're feeling peckish, and
I will buy you a restaurant
You know my decisions
need no reason
With you, now is the sweetest season
Call me if you're feeling lost in the dark
I will shine
I will shine

Call me if you're in the rain
I'll build a shelter for you to stay
Call me if you're feeling peckish, and
I will buy you a restaurant
You know my decisions
need no reason
With you, now is the sweetest season
Call me if you're feeling lost in the dark
I will shine
I will shine for you"
45,Relentless,재은,"I lived by your side the whole time
But you never said you loved me much
I tried to close the distance
What you said to me was to break up
You have already left me
You broke my heart a lot
I don’t know if I can erase you
Waiting till it’s gone 
Untill your traces fade from mind
Feel like dismal
I still feel the same 
I’m still wait for you to come back 
Grab me tightly
Everyday is filled with you
And it’s hard being here half empty
Don’t say we can’t be the same
I will fit you all in Stay on me
It’s turning gray for you
But I remember your favorites
I don’t know if I can erase you
Waiting till it’s gone 
Untill your traces fade from mind
Feel like dismal
I still feel the same 
I’m still wait for you to come back 
Grab me tightly
You are my everything that l wished
Can’t hide my deep feelings
Won’t you stay with me
Waiting till it’s gone 
Untill your traces fade from mind
Feel like dismal
I still feel the same 
I’m still wait for you to come back 
Grab me tightly
Pounding in my heart
The moment I’m with you all day
If that day comes
I want you to know
I‘m still wait for you
You know I can’t live without you 
My Love"
