,title,artist,lyric
20,Wassup (Feat. Cuven Hardi),BAPE HOUSE,"(Yuh uh Yuh uh)
배고파서 입이 심심
(Yuh uh Yuh uh)
틀딱 래퍼's 먹여 진지
(Yuh uh)
빨리 지장 찍어 너는 ET
캐리어 놓고 온거처럼 들이 마셔 짐빔
(Fa)
Wassup Wassup Wassup
날아 피터팬
OG 옆에 꼽사리나 끼는 팅커벨
I don't need nobody 특히 여기에
넌 여자친구 몰래 보지 온리팬스
Wassup Wassup Wassup
*발 Want some?
뒤에 가서 떠들거면
No more thumbs up
Wassup Wassup

Wassup, 내가 왔어
신라호텔 가서 뜯고왔어 랍스터
어린 래퍼 반은 아직 덜 컸어
팔로우 하나 땜에 너넨 난리법석
메이저 사랑노래 욕하면서 만나면 인사
그게 래퍼냐 제발 되라 신사
구걸하기 전에 실력부터 키워 인마
별에 별 사람 보니 내 심장은 빙하
이제 내가 Carry on
너네 진짜 Ready huh?
대답 필요없어 내 노래를 틀어줘
In the radio
Yuh Yuh Yuh 냄새나니까 좀 빼
들리지도 않아 뭐하러 빨어 귀찮게
Go Go Go
썩은 말은 I don't need it
Gonzo, Quiett 처럼 원해
얼음 On my wrist
제대로 뱉기 전에
너네들은 나가 Fist
서비스 따로 없이
원해 돈과 명예 퀵

(Yuh uh Yuh uh)
배고파서 입이 심심
(Yuh uh Yuh uh)
틀딱 래퍼's 먹여 진지
(Yuh uh)
빨리 지장 찍어 너는 ET
캐리어 놓고 온거처럼 들이 마셔 짐빔
(Fa)
Wassup Wassup Wassup
날아 피터팬
OG 옆에 꼽사리나 끼는 팅커벨
I don't need nobody 특히 여기에
넌 여자친구 몰래 보지 온리팬스
Wassup Wassup Wassup
*발 Want some?
뒤에 가서 떠들거면
No more thumbs up
Wassup Wassup

(배고파서 입이 심심)
(틀딱 래퍼's 먹여 진지)
(빨리 지장 찍어 너는 ET)
(캐리어 놓고 온거처럼 들이 마셔 짐빔)"
21,New,차온,"I don’t break when every time you blame me, my dear
I’ll be there and even if you don't think that I’m near, I’m near

Days will be the same in a different way
A journey unfolds, a brand New array.
Through the highs and lows, we'll find our light.
Underneath the moonlit sky we sway, dreams as night turns to day.
Don’t afraid my darlin’ With you, every time feels new.

If it's the same moonlight every time. baby
I think of you night and day

We’re looking at a man and a woman on a bench,
High above the city of Los Angeles. Their names are Tom and Summer
And right now neither one says a word. Says a word.

Days will be the same in a different way
A journey unfolds, a brand New array.
Through the highs and lows, we'll find our light.
Underneath the moonlit sky we sway, dreams as night turns to day.
Don’t afraid my darlin’ With you, every time feels new.

If it's the same moonlight every time. baby
I think of you night and day"
22,"너를, 봄",서누 (seonu),"살랑살랑 가벼운 바람이 분다
나른하네 하늘을 보며 눈을 감아본다
눈꺼풀 위로 아른거리는 빛
부드럽게 나를 감싸는 햇살

너를 기다리며 잠시 나의 시간을 멈춰본다

눈을 뜨지 않을래
천천히 여유를 느낄래
살며시 번져가네
입가에 미소가 음-
기다림이 즐거워
어서 내게 다가와
서서 환하게 웃고 있을
너를 생각하며 음- 음-

잔잔하게 들리는 사람들 소리
바람 따라 살랑 춤추는 손끝

너를 기다리며 잠시 나의 시간을 멈춰본다

눈을 뜨지 않을래
천천히 여유를 느낄래
살며시 번져가네
입가에 미소가 음-
기다림이 즐거워
어서 내게 다가와
서서 환하게 웃고 있을
너를 생각하며 음- 음-

너를 생각하며 음- 음-"
23,봄자국,최열음,"알 수 없는 너의 눈을 바라보면
나도 모르게 그 눈을 피하게 돼
눈을 맞추지 못하는 나를 보며
웃고 있는 네 모습이 아름다워

너와 함께 있는 시간이
아직 익숙하지 않아서
어떤 말로 너에게 다가갈지
조금 멋있게 보이고 싶은 맘에
한참을 고민했었어

이렇게 너와 발을 맞추며
함께 걷고 있는 게 난 꿈만 같은데
밤새워 연습해왔던 나의
맘을 전하고 싶어 꽤 오래전부터
널 좋아한다고

가끔 이해 못 할 얘기로
나를 당황하게 하지만
공감하는 척하려 애를 쓰는
내 모습이 그저 우습기만 한지
날 보며 웃고 있는 너

이렇게 너와 발을 맞추며
함께 걷고 있는 게 난 꿈만 같은데
밤새워 연습해왔던 나의
맘을 전하고 싶어 꽤 오래전부터
널 좋아한다고

오래된 친구 사이가 부담이 되지만
함께한 그 시간보다 남은 날이 더욱 많은 걸
어떡해

이렇게 너와 손을 잡고서
함께 걷고 있는 게 난 꿈만 같은데
나의 하루를 가득 채워준
너에게 오늘 난 꼭 전하고 싶어
널 사랑한다고"
24,2U,BIG PANTS GUYS,"의미 없이 넘긴 피드 위를 보다.
조용히 눌러 l like on your board

쌓여있는 알람 속에 놓인 너와 나
지금은 아냐 please stop, say no more

Hey you
Don't find me but I’m having a clue

I say, you
You stay until i’m out of my room

오늘 좀 그냥 혼자 있고 싶어서

Hey you
But I can’t tell you reason I do

Oh, I know
I’m really wanna go out the door

그런 건 아냐, 오늘만 내버려 둬

이미 넘긴 타이밍 속에 놓인 나의 맘
조용히 접어, I should let you go

사실 좀 이런 내가 정말 걱정돼
솔직히 말이야, I’m waiting for your call

Hey you
Don't find me but I’m having a clue

I say, you
You stay until I’m out of my room

오늘 좀 그냥 혼자 있고 싶어서

Hey you
But I can’t tell you reason I do

Oh, I know
I’m really wanna go out the door

그런 건 아냐, 오늘만 내버려 둬

어지러운 화면 너머 속에 넌
조금도 내 맘은 모르는데

알 수 없는 건 여기. 놓여진 내 맘에
자꾸 망설이게 돼
I don’t wanna lose myself

Hey you
Don't find me but I’m having a clue

I say, you
You stay until I’m out of my room

오늘 좀 그냥 혼자 있고 싶어서

Hey you
But I can’t tell you reason I do

Oh, I know
I’m really wanna go out the door

그런 건 아냐, 오늘만 내버려 둬"
25,마중,포에타 (Poeta),"단정하고 근사하게 차려입고서
마중 나가볼게요 조금만 기다려요
다정하고 따뜻하게 안아줄게요
오늘 수고했어요 이제 집으로 가요

텅 비어버린 나의 마음을
꼭 잡아보는 나의 두 손을

그대의 길은 가리어지네요 이끌려가듯
그대의 밤은 참 어지럽겠죠 매달려가듯

오늘따라 표정을 다 숨기지 못한
그대가 걱정돼요 곁에 있어줄게요
그대만의 다른 점을 사랑할 테니
신경 쓰지 말아요 아무 잘못 없어요

귀 기울여본 나의 마음은
눈 아득하게 스러지지만

그대의 길은 가리어지네요 이끌려가듯
그대의 밤은 참 어지럽겠죠 매달려가듯

지는 해가 비추고
넋을 놓고 말았죠

괜찮아요 살다 보면 변할 수 있죠
조금 이른 시기에 물들 수 있어요
아쉽게도 이 세상을 쓰린 눈으로
바라보게 됐을까 그댈 마중 나가볼게요"
26,표현,구원찬,"지금 이 기분을 설명하려
아무리 생각을 해봐도
전달을 할 수가 없는 이유
넌 세상 단 하나 뿐이라
몰라 그 어떤 사람도
너와 나의 마음이라
네게만 말 할 수 있는 이 감정은
사랑해 널 사랑해 라는 말로 밖에
몰라 그 어떤 사람도
너와 나의 마음이라
네게만 말 할 수 있는 이 감정은
사랑해 널 사랑해 라는 말로 밖에"
27,오늘 나는,이랑,"서울 마포구 망원동에서

잠에서 깬다
핸드폰을 본다
잘 안 보인다
한쪽 눈으로만 본다
그나마 보인다
핸드폰을 보면서 자면서 한 생각들을 잃어버린다
사람들은 괴상한 옷을 입고 물고기 같은 얼굴로 바깥에 나와 있다
몸을 일으킨다
암막 블라인드를 올리고 창문을 연다
부엌에 가 물을 마신다
베란다에 나가 핸드폰을 보면서 담배를 태운다
거실로 들어오며 테이블 위에 있는 어제의 커피 한 모금을 마신다
고양이 준이치가 먹고 남긴 사료 위에 고양이 관절약을 뿌린다
준이치 물그릇을 닦고 새 물을 채워 넣는다
준이치 화장실에 있는 똥오줌을 치운다
핸드폰과 블루투스 스피커를 연결해
오디오매거진 ‘정희진의 공부’ 아무 에피소드나 틀고 다시 듣는다
들으면서 화장실에 간다
오줌을 누면서 이를 닦는다
입을 헹구며 물로 세수를 한다
이렇게 한 번에 두 가지 일을 하면
효율적으로 살고 있는 것 같아 뿌듯한 기분이 든다

상담선생은 나에게
‘모든 인간은 절대적 가치를 지닌다’는 말을 자꾸 상기시킨다
사람의 능력과 사람의 가치를 엮지 말라고 한다
그 말을 들을 때마다
‘그럼 일을 안 해도 된다는 거야?’하고 생각한다
상담선생은 그 얘기가 아니라고 했지만,
그 뒷얘기는 잘 기억나지 않는다

사랑하는 사람을 떠올린다
연락은 하지 않는다
사랑에 집중하면 업무효율이 떨어지기 때문이다
글 쓰는 시간을 확보해야 한다
카톡이 오는 것도
문자가 오는 것도
메일이 오는 것도 다 싫다
다만 글 쓰는 시간을 확보해야 한다
글 없이, 이곳에서 살아남을 수 없기 때문이다
모든 것은 글에서 시작된다
이 글도 쓰임이 있어야 한다
쓰임이 있어야만 한다
그러기 위해서 글을 써야만 한다

엄마와 언니 생각을 한다
언니는 만날 수 없고
엄마는 만날 수 있지만 만나고 싶지 않다
문동훈의 웃음소리
이도진의 웃음소리
언니의 웃음소리를 기억한다
내가 사랑하는 사람은
잠깐동안 숨이 멎은 듯
몸에서 공기를 빼내며 웃는다
그 사람이 조금 길게 웃을 때
그 소리는 특별해서 좋다
나는 대체 어떻게 웃는 사람인지 모르겠다

준이치는 새벽 한 시에서 두 시 사이에
저쪽 방에서 괴상한 소리로 운다
매일 빠짐없이 그런다
내게는 보이지 않는 무언가와 소통하는 듯하다
나는 그들 사이를 막을 수 없다
침대에 누워 그 소리를 듣고만 있다
언젠가 준이치도 없이
오로지 혼자인 시간이 오고야 말 것이다
그날을 상상하면 몸서리가 쳐 친다

다만 유령이 되고 싶다
내 장래희망은 언제나 유령이었다
어쩌면 내가 사랑하는 사람이
지금 나를 생각하고 있을지도 모르겠다

그렇다면 지금 당장 유령이 될 수는 없다"
28,나랑 놀자,GOEUN (고은),"난 하루 종일 뒹굴대고 싶어
매일 피곤해
너무 지루해
강아지들은 밥 먹고 자던데
내 자리도 만들어줘

실수로 널 불편하게 하면 아이쿠!
너도 내 잠을 깨웠던 거는 알구?

그대로 널 보내기엔
아쉬워서 다시 잠이 안 와
나도 널 조금만 괴롭혀야겠어

어디 가 도망가지 마
이리 와 나랑 놀자
어디 가 도망가지 마
이리 와 나랑 놀자

오늘같이 날씨가 좋으면
어색한 너의 눈동자는 HOT
어딜 봐 여길 봐 딴 청 피우지 마
내가 너의 그림자가 돼볼래

그대로 난
너와 걷는 길에 너에게 이끌려 가
너도 내 발걸음에 맞추어 주겠니

어디 가 도망가지 마
이리 와 나랑 놀자
어디 가 도망가지 마
이리 와 나랑 놀자

혹시라도 너가 불안하지 않게
내가 너의 옆에 항상 있을게

어디 가 도망가지 마
이리 와 나랑 놀자
어디 가 도망가지 마
이리 와 나랑 놀자
어디 가 (도망가지 마)
그대로 난 너의 발걸음에
맞춰서 따라가
여전히 넌 어색하더라도
나랑 놀자"
29,Dream of True Love,hemming,"Everyone’s gonna hate you if you act that way
Everyone’s gonna leave you if you never change

But I can read you like my favorite book
You can’t dare to dream of true love
Sometimes you even doubt your mother’s love

But damn, you gotta stop fucking hurting your lover
We both know that it won’t make you feel any better

It’s just one of your twisted ways to put their love to the test
So you crush their souls into pieces
Just to find what you know is there

Everyone’s gonna hate you if you act that way
Everyone’s gonna leave you if you never change

But I’m not just anyone
You know I can never be
What runs in your blood runs in mine
It’s a gift, it’s a curse

But only you can change what you see in their eyes
Goddamn, you’re not a soldier returning with grace

It’s just one of your twisted ways to put their love to the test
So you crush their souls into pieces
Just to find what you know is there

No one will ever understand us
But you have me and I have you"
30,사실 난 아직 너와 이별하고 있어 (Feat. 더 데이지(The daisy)),이한,"괜찮아질 것만 같았어
누구나 하는 이별이니까
문득 보고 싶단 마음도
그 날 뿐이었어

매일 다투기만 한
사랑에 지쳐서
조금씩 혼자가 되어버린 나야

사랑한 누군가를 지우는 일
마음처럼 되지 않아
아직도 난 조금 어린가 봐

늦은 밤 너에게 전화한 날도
우연히 마주친 며칠 전도
아무렇지 않아 보여
넌 다 잊었나 봐

나는 널 잊지 못해 이렇게 아픈데
너는 모르겠지만
사실 난 아직 너와 이별하고 있어

차갑게 돌아선 너를 보면
미워졌다가도
또 이렇게 그리워하잖아

늦은 밤 너에게 전화한 날도
우연히 마주친 며칠 전도
아무렇지 않아 보여
넌 괜찮은거니

나는 널 잊지 못해 이렇게 아픈데
너는 모르겠지만
사실 난 아직 너와 이별하고 있어

날 웃게 했던 니 사소한 말도
시간이 갈수록 선명해져
너무 보고 싶어

어떻게 지내니 너 없는 하루
견디기 난 힘들어
니 자리 니 향기 모든 게
다 그대로니까

아직도 널 잊지 못해 이렇게 아픈데
너는 모르겠지만
사실 난 아직 너와 이별하고 있어"
31,바람 사랑 봄,어진별,"겨울에 불어온 바람이
이제는 시원하게 느껴져
거울에 물어본 바램에
어제부터 찾아온 설렘들
따뜻한 햇살 속 그대와 내가 함께 걸을 땐
열 손가락의 꽃을 피워 손을 꼭 잡아요
바람에 꼭 잡은 우리 손을 흔들며 걸으니
꽃잎이 흩날리네요
바람 사람 사랑 봄
널 바람 사랑 바라봄
우리 이대로 걸어요
따뜻한 햇살 속 그대와 내가 함께 걸을 땐
열 손가락의 꽃을 피워 손을 꼭 잡아요
바람에 꼭 잡은 우리 손을 흔들며 걸으니
꽃잎이 흩날리네요
바람 사람 사랑 봄
널 바람 사랑 바라봄
우리 이대로 걸어요
바람 사람 사랑 봄
널 바람 사랑 바라봄
우리 그대로 있어요"
32,Daydream,E.Gen (이젠),"시간 지나 언젠가는
다시 오자
그래 마치 어제처럼
웃어보자

떠나가자
우리 여전한 그곳에

아무런 짐도 없이
별다를 필요 없이
아무 걱정도 없이 떠나가자
꿈이라도 좋으니
언젠가 우리
저 아름다운 길을 따라가자
더 이상 눈물 없는 그런 곳으로


떠나가자 멀리
꿈 같을 그곳에
어제와는 달리
편안할 그곳에

아무런 짐도 없이
별다를 필요 없이
아무 걱정도 없이 떠나가자
꿈이라도 좋으니
언젠가 우리
저 아름다운 길을 따라가자
더 이상 눈물 없는 그런 곳으로

I feel like I'm wandering in fairytales and
It feels like I'm floating in the dreams that you dream
I feel like I'm wandering in fairytales
My whole life is falling into the gaze of your eyes"
33,Square In Love,Reddish,"어두운 저 밤하늘에
달은 서서히 모습을 감추고
잠을 잘 수도 일어날 수도
휴대폰만 쳐다 보내
해가 뜰 걸 알면서도
이놈의 Sns...
온통 모두가 네모나

네모 다음 네모를 넘기고
또 네모를 넘기고
환하게 웃고 있는
너의 사진이 보여
자른 단발머리와
분위기 좋은 그 카페까지
모두 다 완벽해
네 옆에 그 사람까지

아무렇지 않은 것
같아 보여 네 피드 속에는
우리의 이별을
비웃는 것 만 같아
나는 잠들지 못하고
너는 행복해 보여서
다행이야 정말 다행인 거야

네모난 밤이 지나
동그란 해가 떴는데
머릿속이 하얘져
마음속은 새까매져

기지개는 켜기도 귀찮고
잠금 패턴부터 풀어 봐
스토리 속에 너는
오늘도 역시 눈이 부셔
새로 산 원피스 Ya~
아주 잘 어울려 디테일까지
완벽한 그림이야
네 옆에 그 사람까지

아무렇지 않은 것
같아 보여 네 스토리 속은
찌질한 내 미련을
알고 있는 것 만 같아
나는 잠들지 못하고
너는 행복해 보여서
다행이야 정말 다행인 거야

잠들 수 없어 잠들지 못해
나를 깨우는 네 잔상들
귓가에 맴도는
너의 숨소리까지도
눈을 감으면 선명해
너의 모든 게
꿈속에서 우리는
여전히 함께인데

아무렇지 않은 것
같아 보여 네 피드 속에는
우리의 이별을
비웃는 것 만 같아
나는 잠들지 못하고
너는 행복해 보여서
다행이야 정말 다행인 거야

아무렇지 않은 것
같아 보여 네 스토리 속은
찌질한 내 미련을
알고 있는 것 만 같아
나는 잠들지 못하고
너는 행복해 보여서
다행이야 정말 다행인 거야"
34,Only you,폴에트 (Poloet),"(Only you)

내 사랑이 마지막이라면
그대가 가장 먼저 떠올라
이건 내 영원한 상 쳐일까
내 모든 걸 잃어도 be alright
이 밤이 지나가면
다신 돌아갈 수 없어
아픔이 사라지면
그댄 어디 있을까

내 마음속 별이 되어줘요
내가 밤에 지워져가도
그대를 찾아볼 수 있게
내 마음속 달이 되어줘요
내가 밤에 잊혀져가도
그대를 알아볼 수 있게

수놓은 별처럼
내 그늘 안에도
밝게 피어나는 마음
slowly down
Anymore 그대를 잡아놓을 순 없어
if i love woo woo woo
fallin us
이제 날 봐줘 woo hoo hoo
아무 말 없이
내 곁에 와 속삭여
내게 사랑을 지금 말해줘요

내 마음속 별이 되어줘요
내가 밤에 지워져가도
그대를 찾아볼 수 있게
내 마음속 달이 되어줘요
내가 밤에 잊혀져가도
그대를 알아볼 수 있게

짙은 밤 깊은 심연 속으로
추락한 나를 끌러 올려줘
알잖아 내 전부였던 너
내일도 잊은 채 널 기다려

내 마음속 별이 되어줘요
내가 밤에 지워져가도
그대를 찾아볼 수 있게
내 마음속 달이 되어줘요
내가 밤에 잊혀져가도
그대를 알아볼 수 있게"
35,Anti-hero,솔 (SOL),"이 바닥서 너가 판을 칠 가능성 zero
허가를 받아야만 들어갈 수 있는 미로
입 닥치고 하기로 스타성의 필요성은
중요하단 걸 알아가 이제 낼 모레 서른

되는 선배들에게 thank you 매일 랩을 배워가
하여간 *** 기본기도 밑이죠 왜일까?
Cuz I don't give a * 미련을 남겨 난 여태까지
영광을 돌려왔지 이게 진짜일 테야

친구들이 밥벌이는 되겠냐고 계속 묻네
다시 말하는데 SOL은 예술을 해
우린 사랑 힘과 돈을 벌어 단 한 번에
난 평생 중력과 줄다리기하는 marathon man

What? 난 살아 *대로
이거 올리고 갈까 무대 or 작업실로
아니 이따 가야만 해 슈슈 약 먹이러
난 영리하지, 연기할 뿐이야 그 골빈놈

Anti-hero anti anti hero
넌 모른 척 하지만 그게 너야 Anti-hero
Anti-hero anti anti hero
넌 모른 척 하지만 여기 있어 진짜 hero

Anti-hero anti anti hero
넌 모른 척 하지만 그게 너야 Anti-hero
Anti-hero anti anti hero
넌 모른 척 하지만 여기 있어 진짜 hero

음악이란 게 쉽니 그래서 우린 이미
나아갈 길이 이것밖에 없다고 해 차트 1위
이상한 소리 하지 말라네 거기 선생은
""시간이나 쪼개서 비싼 학원비나 아깝지 않게 채워""

But ain't **** down
대학 가서 뭐 할 거냐 넌 없잖아 vision이
온전히 위치하지 여기 그래 seoul ** city
몰랐음 아직 학교서 더 처박혀 있길

친친에서 널 뺐어 하는 짓이 빙*이여서
이기적인 시기 질투 볼 생각이 전혀 없어
**** 십 원 한 장 안 내고 또 거저먹어
You bish? 태어나신 이유가 뭐죠

Living life by bad talking 겸손함이 비굴함
으로 바뀌어 암시하지 못 해 진짜 기구한
삶이라고 느낄 수가 있어 Are we earnest?
뭣같은 삶을 살든 너의 정신이 곧 원인

Anti-hero anti anti hero
넌 모른 척 하지만 그게 너야 Anti-hero
Anti-hero anti anti hero
넌 모른 척 하지만 여기 있어 진짜 hero

Anti-hero anti anti hero
넌 모른 척 하지만 그게 너야 Anti-hero
Anti-hero anti anti hero
넌 모른 척 하지만 여기 있어 진짜 hero

Anti-hero anti anti hero
겁쟁이는 물러서 그러다가 다쳐
Anti-hero anti anti hero
가면이 많아져 또 악역을 자처

Anti-hero anti anti hero
사람들은 짜여진 체스판에 갇혀
I'm ** real tryna test me
근데 fake이 너무 많아서 이젠 fake이 real

Anti-hero anti anti hero
넌 모른 척 하지만 그게 너야 Anti-hero
Anti-hero anti anti hero
넌 모른 척 하지만 여기 있어 진짜 hero"
36,We Got Off,TripPin',"자유의 여신상을 묶어놓은 지구
녹슨 채 트로피를 평생 들 기구한
인생 아마 그는 느끼지 못할 자유를
이 앨범에 담아
자유로운 사람을 보면 우린 새롭다고 느끼지
자유를 쥐고 태어나서 남이 만든 트로피를
머리 위로 끝까지 들어 환히 웃은 채
자기 꿈보다 남 눈치 보는 게 우선 책
살려 하는 일이 죽을 만큼 싫을 때
난 마냥 지금 랩을 뱉고 있는 순간이 좋은데
조금 더 원해 난 time
하루에 한 번씩 자는 개념이 없어 난
한국과 캐나다의 시차도
날 못 막아 난 24시 깨어있으니까
책가방에 책은 없어 항상 여행
길거리를 돌아다녀 우린 도보를 런웨이
내 말에 절대 후회는 없어 나는 여기에
내 진심을 담았어 너도 느끼길 빨리
내 위치는 달라져도 신발은 똑같아
척 뿐인 얘들 사이 내 랩은 뭔가 달라
슬픔을 알기에 나 기쁨을 알아
Motherfucker 철안든 새끼
내가 랩으로 바꿔줄 게 엿 잡솨
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
난 방 안에서 구긴
가사지를 쓸며 우중충한 밖을 보고 있었네
갑자기 핸드폰 brr! 콜링
SURP 형의 전화 우리 곡 하나 내볼래
그 말이 이젠 믹스테잎에서 앨범까지
힙합바지가 만든 인연을 끝까지
랩만 해대 방에서 오늘 날씨도 좋겠지만
난 밖보다 내 꿈을 바라보는 걸 좋아하니
아버지의 전화를 듣는 척 하지만
사실 귀에 헤드폰 걸친 채
난 SURP 형의 비트 위 chop
아무도 못 막아 나의 힙합
나의 삶 나의 바이브 항상 너가 말하는
거의 반대로 행동해 마치 강물 위 연어
내 열정은 너무 뜨거워 필요없어 버너
피처링 부탁도 많이 와 like gunna
허나 난 이 앨범에 다 쏟아 나의 모든 걸
조금 더 원해 난 time
하루에 한 번씩 자는 개념이 없어 난
한국과 캐나다의 시차도
날 못 막아 난 24시 깨어있으니까
책가방에 책은 없어 항상 여행
길거리를 돌아다녀 우린 도보를 런웨이
내 말에 절대 후회는 없어 나는 여기에
내 진심을 담았어 너도 느끼길 빨리
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !"
37,랩아저씨 (90's eastcoast remix),랩아저씨,"최초의 선택
기회임을 인지하기전에
알을 깨고 나오는 힘찬 본능같았던 내
랩퍼 나를 흥분시킨 매력
여태껏 수백번 더 넘어져도
못해도 펜을 집고 get up
일어서게 한 마법
써내려간 작업 내가 밥벌이를 위해
막 몸을 굴려도 알어
내 안에 있는 HIPHOP
열심히 살면 더 살면 뜨거워지는 RAP
so flowin' in my body 귀납적인 메세지
날 up&down시킴으로부터
내 삶의 업&덤이 된 이 유치하지만 치명적인 가치
새치 가득한 아저씨 but still i'm MC
마지막 선택
기회앞에 절대 끄떡없네
험난한 세상에 새삼 접은 날개
아직 날수 있음에 감사해 마지막 대항해
하늘위에 한획을 그리는 나만의 소확행
old rappahohik old repotory
빛보지않았기에 listen closely
귀기울여 믿거나 말거나 마이크잡은
자가 왕 내말을 믿고 소리질러봐 say
old rappahohik old repotory
빛보지않았기에 listen closely
귀기울여 믿거나 말거나 마이크잡은
자가 왕 내말을 믿고 소리질러봐 say
옛 기억에 홀린 old rappahohik
옛 기억에 홀린 old rappahohik
옛 기억에 홀린 old rappahohik
사람들이 있고 난 또 마이크를 잡지
마치 안전장치 하나없이 들어선 투우장
사정없이 들이받힐 나 미련한 사람
이것이 광대의 팔자 허나 이 운명에 흠뻑 빠진
오뚜기 구제불능MC DNA유전자 타고난 군중의 노예
마치 곡예하듯이 현란하게 혀를 굴리며 희열하는 변태
혈안이 된지 오래 얼마든지 OK
no more pain 난 못해 강요된 줄다리기
숨막히는 현실 위기의 갈림길
거대한 침묵이 내 앞날의 답변
여태 꿈하나만 따라온 나는 사차원
백지만 보면 환장하는 나는 백치 아드나
미쳤거나 가슴뛰거나 아님 둘다거나
닿을수 없는 곳을 향해 수만번 외쳐
숨한번 마셔 또다시 모든 숨을 내뱉어
old rappahohik old repotory
빛보지않았기에 listen closely
귀기울여 믿거나 말거나 마이크잡은
자가 왕 내말을 믿고 소리질러봐 say
old rappahohik old repotory
빛보지않았기에 listen closely
귀기울여 믿거나 말거나 마이크잡은
자가 왕 내말을 믿고 소리질러봐 say
old rappahohik old repotory
빛보지않았기에 listen closely
귀기울여 믿거나 말거나 마이크잡은
자가 왕 내말을 믿고 소리질러봐 say
old rappahohik old repotory
빛보지않았기에 listen closely
귀기울여 믿거나 말거나 마이크잡은
자가 왕 내말을 믿고 소리질러봐 say
거세게 다가오는 이 인스트루멘탈에
깊숙히 영향받은 멘탈에
수북히 쌓여가는 내 차례 set it straight
재차 내말을 수반하는 내 팔에 영향받은
사람들의 세찬 비바람에도 끄떡없는 갈대forest
어떠한 데코레이션도 필요없는 내목의 샘플러로
make some noise make some razor
떠들썩한 통일성을 이뤄 거리낌없지 피드백은
못들었다면 미트백을 좀더 세게 끊어쳐
간절해지는 나만의 태릉
기합소리 땀냄새만이 진동
반복된 동작으로 미지의 초식들이 완성되고
경쟁심을 초월한 아름다운 미학이 꽃을 피워
수풀이 우거진 내 야생에서만 느낄수 있는 정글fever
하늘마저 창호지 경천동지 리듬머신
내 만보기로 다져진 맨땅의 헤딩스킬
여긴 나만의 자리 그 속에 파고드는
현실과 이상의 차이는 환풍기 밖으로 이곳은 RAP-GYM
old rappahohik old repotory
빛보지않았기에 listen closely
귀기울여 믿거나 말거나 마이크잡은
자가 왕 내말을 믿고 소리질러봐 say
old rappahohik old repotory
빛보지않았기에 listen closely
귀기울여 믿거나 말거나 마이크잡은
자가 왕 내말을 믿고 소리질러봐 say
old rappahohik old repotory
빛보지않았기에 listen closely
귀기울여 믿거나 말거나 마이크잡은
자가 왕 내말을 믿고 소리질러봐 say
old rappahohik old repotory
빛보지않았기에 listen closely
귀기울여 믿거나 말거나 마이크잡은
자가 왕 내말을 믿고 소리질러봐 say
옛 기억에 홀린 old rappahohik
옛 기억에 홀린 old rappahohik
옛 기억에 홀린 old rappahohik
옛 기억에 홀린 old rappahohik"
38,LEVEL UP,Travis YOUNG (트래비스영),"Curious what's your deal? 왜 항상 딴 사람 일에 발목 잡아
Don't bother me 짜피 넌 날 못 따라와
내 Level에 비해 넌 좀 떨어져 근데 평가질
But I'm walking my way making my way im on my way

wah Heading towards my goal yeah bitting me Hitting me Do more, nothing me Are you kidding me? oh no way
실망했으면 Mike 내려놔 내가 내 problem 알아서 찾아내
신경 꺼 freakin' It's my way
나도 태어났어 예술가로

불만이 있으면 자 얘기해
어차피 넌 내 Springboard
물고 뜯어도 no damage
내가 밟고 올라가니까 man
다시 난 내 길로
나도 시작했어 재미로
어느새보니까 내 꿈
꺼져 내 길에서 Get out my Way You got it?

Yeah, I’m gonna Level up, Level up, Level up, Level up
Ya Ya You gonna Give up, Give up, 다시 돌아가 Return
Yeah Yeah ya I’m gonna Level up, Level up, Level up
Ya Ya You’re no match for me, yeah I’m DUKE

Porsche, maserati
이것들이 내 first car
I wanna be a rich yeah
No, I gonna be a rich like buffett

니네 엄마 등골 yeah
부러질 때 까지
얹혀 살기바뻐 그때 이미난
몸에 지폐향 flavor

다 먹어 씹어줄게
너의 바램
내가 망하길 바랬다매

그래 근데 지금은
No, I’m break it
다시 한번 think it
Killin’ it

난 다시 태어나 투팍
넌 이 랩게임에서는 무릎 탁
난 앞으로만 가지 장애물은 break it
다시 말하지만 난 니네들을 break it

Fosho, 나 역시 너가 망하기를 바래 yeah
많은거 안바래
I just wanna be a rapstar, That one
너랑 달리, 난 Go forward yeah
너가 보는 눈 앞에서 난 level up, I’m Duke

Yeah, I’m gonna Level up, Level up, Level up, Level up
Ya Ya You gonna Give up, Give up, 다시 돌아가 Return
Yeah Yeah ya I’m gonna Level up, Level up, Level up
Ya Ya You’re no match for me, yeah I’m DUKE"
