,title,artist,lyric
10,열쩡.,웰빙 쿠키 (wellbeing kooki),"난 내가 원하는건 세상에 많은데
그걸 할 힘이 아직 조금 딸리는듯해

체력을 기르자고 매일 다짐을 했네
어제보다 더 강해져, 이루기를 잘했네

하고싶은 걸 도전하는사람 그게 난데
손은 두개뿐이지만 난 다 하네

하나씩 처리해 마치 올라 클라이밍
기어코 해낼게 뭐든지 가뿐히 jumping

네가 멀어져 갈수록 난 더 빠르게
네가 흐릿해질수록 난 더 선명하게

가다보니 알았어 난 붙잡을 놈이란걸
포기는없어 또 뭐든 이뤄낼거란걸

내 인생은 내가 더 잘 알아
이십 몇년 살다보니 더 잘 알아

나이가 깡패는 아니지만
난 그냥저냥 흘려보내지않을테니까

하고싶은걸 다 하는사람
손을 들어 !~~

하고싶은거 다 이뤄낼 사람
손을 들어 !~~

하고싶은걸 다 하는사람
손을 들어 !~~

하거싶은거 다 이뤄낼 사람 ?
너네들 다 손들어
빵빵 !!

손은 두개뿐인데 어떻게 여러가질 동시에 해
난 그런거 못해 너나 실컷해 자식아

한가지 일에 집중 십중 팔구 이제 변함없네
드라마 ost 반복듣기 사라져

시간이 지나 영원한건없는건가봐
왜 그리 듣던 플리는 다 어디로 갔나봐

영원이란 단어는 쉽게 쓰는게 아닌가
몰라 요오 나는 그냥 살래 uh uh !

그냥 계절처럼 계절따라 살아갈래
너무 긴 생각은 필요없어 그냥 , 그냥해

계란으로 바위를 수십번 친 멍청이
그게 뭔지도 모르고 그냥 또 던졌지

우리들은 실수에 연속인 시간안에? ,아니
다음엔 하지않지 그래서 실수라 않지

넘어짐 다신 그 자리에 넘어지지않아
또 다시 넘어짐? 건 실수 아니잖아"
11,무념무상 (feat. gusii),sixty one,"배고픔이 날 보며
군침 흘리면서 맛깔나게 잡아먹어
인내심 만렙 찍은 엉덩이가
일어나지 않게 잡아 지금 뭘 할지

계획 같은 거 안 키우는 타입
걱정 분리수거 내놓은지 오래
나이 들어갈수록 푸념은 tight해져
그냥 편안하게 흘러가는 그런 vibe

귀차니즘 자동응답
시선 고정 천장에다 하고 싶어 food fight
자연스레 한집배달 no
아차 살빼야됨 뱃살 옆구리도 당당하게

위치하지 가증스러운 아이
없애버릴 거야 미리 작별 인사를 bye
그나저나 오늘 밤
어딜 향해 발걸음을 고민해 보지 막상 떠오른 게

단순한 도보 50cm 책상 앞
어리버리 세팅하고 실로 깨끗한
pro더럽히자 acapella 못난 못난
소리 추가해서 곱배기로 아 난 몰라잉

그저 멋쩍은 웃음 더 지어준 다음
오늘도 아름다웠다고 good night
다시 한번 good night
미안 정신이 오락가락 하는구만

뜨고 지는 달 속에 내 맘엔
사랑이 아닌 사람뿐인걸

무엇이든 잘 해내고 싶었던 나
혼자만의 퍼즐 조각을 채워

아직 빈자리는 많아도
찾지 못했을 뿐
채워야 할 건 많기에

한 참을 반복하던 날들도
i always love of my life

I lost a bad memories
I lost a bad memories
I lost a bad memories
I lost a bad memories

I lost a bad memories
I lost a bad memories
I lost a bad memories
I lost a bad memories"
12,Return,Forest Music,"I took a detour, but now I'm back on my grind,
In the city of dreams, where the rhythm unwinds.
Life's a puzzle, put the pieces in place,
I left, but now I'm back to embrace.

I used to roam, lost in the concrete jungle,
Now I'm soaring high, my spirit won't crumble.
Return like a phoenix, from the ashes I rise,
In the game of life, claiming my prize.

I return, to the beats and the streets,
Where the city never sleeps, and the vibe never retreats.
In the heart of the hustle, where dreams are earned,
I'm back in the game, it's my time to return.

Took a hiatus, but my flow never faded,
Crafting rhymes in the shadows, dreams created.
Street symphony, where the beats never lie,
In the echo of the alleys, under the city sky.

Lost in the verses, but I found my way,
Return to the mic, where the poets play.
In the rhythm of life, I rediscover my flow,
Back on track, letting the lyrics glow.

I return, to the beats and the streets,
Where the city never sleeps, and the vibe never retreats.
In the heart of the hustle, where dreams are earned,
I'm back in the game, it's my time to return.

In the silence, my words resonate,
Echoes of the struggle, in every rhyme I create.
From the underground back to the mainstream,
I return with a hunger, a lyrical dream.

I left footprints in the sands of doubt,
Now I'm back, no room for drought.
In the city lights, where the stories unfold,
I return with a narrative, a tale to be told.

Back to the beats, where the rhythm is my guide,
In the hustle and flow, where dreams coincide.
Return like a legend, mark my name in the street,
In this hip-hop journey, my saga's complete."
13,약속했잖아 (Feat. 송수겸),서인범,"저 위에서 보자고 약속했잖아
너도 나도 버릇처럼 계속 했던 말
우린 할 수 있다던 그 말 기억해
시간이 지나도 마음은 여전해
We keep struggling
no matter what the problem is
메모장에 우리 꿈을 전부 적었지
많은 걸 걸었지
또 많은 걸 내버렸지
그 찬란한 날에 내 두 눈 이미 멀었지

아직도 기억나
마을버스를 타고 갔던 그 컨테이너 방
춥고 허름했지만 그때가 좋았어
그 시절부터 지금 여기까지 왔어
상처도 많이 받고 우울하기도 했어
고민들에 잠겨서 밤을 새보기도 했어
누가 알아줄까 하는 불안감이 내 위에서
날 누르고 짓밟아, 깔아 뭉개기도 했어
그래도 포기하지 않아
이름을 역사 위에 남기잔 말
가슴에 새기고 살아갈래
그 누가 막아도 다 부수고 나아갈게

저 위에서 보자고 약속했잖아
너도 나도 버릇처럼 계속 했던 말
우린 할 수 있다던 그 말 기억해
시간이 지나도 마음은 여전해
We keep struggling
no matter what the problem is
메모장에 우리 꿈을 전부 적었지
많은 걸 걸었지
또 많은 걸 내버렸지
그 찬란한 날에 내 두 눈 이미 멀었지

말해왔었지 난 달라
그 믿음 하나로 거기서부터 여기까지 왔다고
우리 처음 만든 곡이 'It's Like Ronaldo'
지금은 많이 달라졌지만 호날두도 나도
go far no fast man
넘어져도 계속돼
내 이야긴 계속 뻗겠지
모두 나한테 달렸고 멈출 일 없어 절대
watch me I be shine
약속했잖아 이젠 벌 때
모든 게 변했으니 이젠
저 위에서 보자고 약속했잖아
누구보다 간절했던 그 날
그 마음만은 변하지 않아 난
how can I lose finally
we make it 그리 믿고 살아가

이제서야 시작돼
내 걸음이 닿는 곳에 웃음꽃이 피길 바랄게
계속 가는 거야 나답게
keep your eyes on me

저 위에서 보자고 약속했잖아
너도 나도 버릇처럼 계속 했던 말
우린 할 수 있다던 그 말 기억해
시간이 지나도 마음은 여전해
We keep struggling
no matter what the problem is
메모장에 우리 꿈을 전부 적었지
많은 걸 걸었지
또 많은 걸 내버렸지
그 찬란한 날에 내 두 눈 이미 멀었지"
14,Wassup (Feat. Cuven Hardi),BAPE HOUSE,"(Yuh uh Yuh uh)
배고파서 입이 심심
(Yuh uh Yuh uh)
틀딱 래퍼's 먹여 진지
(Yuh uh)
빨리 지장 찍어 너는 ET
캐리어 놓고 온거처럼 들이 마셔 짐빔
(Fa)
Wassup Wassup Wassup
날아 피터팬
OG 옆에 꼽사리나 끼는 팅커벨
I don't need nobody 특히 여기에
넌 여자친구 몰래 보지 온리팬스
Wassup Wassup Wassup
*발 Want some?
뒤에 가서 떠들거면
No more thumbs up
Wassup Wassup

Wassup, 내가 왔어
신라호텔 가서 뜯고왔어 랍스터
어린 래퍼 반은 아직 덜 컸어
팔로우 하나 땜에 너넨 난리법석
메이저 사랑노래 욕하면서 만나면 인사
그게 래퍼냐 제발 되라 신사
구걸하기 전에 실력부터 키워 인마
별에 별 사람 보니 내 심장은 빙하
이제 내가 Carry on
너네 진짜 Ready huh?
대답 필요없어 내 노래를 틀어줘
In the radio
Yuh Yuh Yuh 냄새나니까 좀 빼
들리지도 않아 뭐하러 빨어 귀찮게
Go Go Go
썩은 말은 I don't need it
Gonzo, Quiett 처럼 원해
얼음 On my wrist
제대로 뱉기 전에
너네들은 나가 Fist
서비스 따로 없이
원해 돈과 명예 퀵

(Yuh uh Yuh uh)
배고파서 입이 심심
(Yuh uh Yuh uh)
틀딱 래퍼's 먹여 진지
(Yuh uh)
빨리 지장 찍어 너는 ET
캐리어 놓고 온거처럼 들이 마셔 짐빔
(Fa)
Wassup Wassup Wassup
날아 피터팬
OG 옆에 꼽사리나 끼는 팅커벨
I don't need nobody 특히 여기에
넌 여자친구 몰래 보지 온리팬스
Wassup Wassup Wassup
*발 Want some?
뒤에 가서 떠들거면
No more thumbs up
Wassup Wassup

(배고파서 입이 심심)
(틀딱 래퍼's 먹여 진지)
(빨리 지장 찍어 너는 ET)
(캐리어 놓고 온거처럼 들이 마셔 짐빔)"
15,내 사랑,피탈,"네 곁에 있을 때면 세상이 아름다워져
두 손을 꼭 잡고 너와 걷는 거리는 신기해
내 맘은 언제나 너에게로 향해
사랑이 가득 찬 순간이 하나둘 늘어나

내 사랑, 너와 함께 행복해
하늘 위로 우리 함께 날아갈래
세상이 모두 변해도 우리는 영원해
너에게로 향한 내 맘 꺼지지 않을래

네 곁에 있을 때면 세상이 아름다워져
두 손을 꼭 잡고 너와 걷는 거리는 신기해
내 맘은 언제나 너에게로 향해
사랑이 가득 찬 순간이 하나둘 늘어나

내 사랑, 너와 함께 행복해
하늘 위로 우리 함께 날아갈래
세상이 모두 변해도 우리는 영원해
너에게로 향한 내 맘 꺼지지 않을래


내 사랑, 너와 함께 행복해
하늘 위로 우리 함께 날아갈래
세상이 모두 변해도 우리는 영원해
너에게로 향한 내 맘 꺼지지 않을래
너에게로 향한 내 맘 꺼지지 않을래"
16,All new year (feat. LIL GIMCHI),Northfacegawd,"딱 보면 알겠지만 내 신발은 새거
Pour me to celebrate 나는 나만의 트레이너
어제 샀던 옷에 택을 이제 땠어
내이름 northface 근데 가끔 입어 moncler

All new year
Money machine
Designer jeans
New phones new shii
Yeah, that’s my shii

색깔만 왔다 갔다 내 신발은 에어포스
나의 흥과 망은 백 퍼센트 내 몫
부정적인 고민들을 때려 패고
그렇게 번 돈으로 방금 샀어 새 옷

내가 왜 줘 내 돈 다 내 건데
네가 전활 건 이유는 뻔해
훤히 보여 속이 시꺼먼 게
그래 맞아 사람은 안 변해

나는 벗어 나의 패딩 벗어
그리고 적어 놨던 랩 뱉었어
I need me a chain 딴 건 필요 없어
여기저기 불러서 지금 가봐야 돼 어서

딱 보면 알겠지만 내 신발은 새거
Pour me to celebrate 나는 나만의 트레이너
어제 샀던 옷에 택을 이제 땠어
내이름 northface 근데 가끔 입어 moncler

All new year
Money machine
Designer jeans
New phones new shii
Yeah, that’s my shii

2023 I almost touched a milli
작년보다 벌어야지
이번 연도에 더 많이
억만장자가 되고 싶어 빨리
노페갓형이랑 같이
Yea we bout to make some money
I do what i want fasho, give a f*** bout what you want
네가 시간 낭비할 때 나는 홀로 왔지 ‘Top’
And when I ride around my city I keep my stick tucked
태어났어 a sinner but die as a winner
B**** I been balling since a kid
Smoking gelato I’m up in the clouds
어디던지 we lit
이번 연도에는 everything new
even my kicks-icks-icks
Water on my wrist-ist-ist
물방울 drip drip drip

딱 보면 알겠지만 내 신발은 새거
Pour me to celebrate 나는 나만의 트레이너
어제 샀던 옷에 택을 이제 땠어
내이름 northface 근데 가끔 입어 moncler

All new year
Money machine
Designer jeans
New phones new shii
Yeah, that’s my shii"
17,오늘 나는,이랑,"서울 마포구 망원동에서

잠에서 깬다
핸드폰을 본다
잘 안 보인다
한쪽 눈으로만 본다
그나마 보인다
핸드폰을 보면서 자면서 한 생각들을 잃어버린다
사람들은 괴상한 옷을 입고 물고기 같은 얼굴로 바깥에 나와 있다
몸을 일으킨다
암막 블라인드를 올리고 창문을 연다
부엌에 가 물을 마신다
베란다에 나가 핸드폰을 보면서 담배를 태운다
거실로 들어오며 테이블 위에 있는 어제의 커피 한 모금을 마신다
고양이 준이치가 먹고 남긴 사료 위에 고양이 관절약을 뿌린다
준이치 물그릇을 닦고 새 물을 채워 넣는다
준이치 화장실에 있는 똥오줌을 치운다
핸드폰과 블루투스 스피커를 연결해
오디오매거진 ‘정희진의 공부’ 아무 에피소드나 틀고 다시 듣는다
들으면서 화장실에 간다
오줌을 누면서 이를 닦는다
입을 헹구며 물로 세수를 한다
이렇게 한 번에 두 가지 일을 하면
효율적으로 살고 있는 것 같아 뿌듯한 기분이 든다

상담선생은 나에게
‘모든 인간은 절대적 가치를 지닌다’는 말을 자꾸 상기시킨다
사람의 능력과 사람의 가치를 엮지 말라고 한다
그 말을 들을 때마다
‘그럼 일을 안 해도 된다는 거야?’하고 생각한다
상담선생은 그 얘기가 아니라고 했지만,
그 뒷얘기는 잘 기억나지 않는다

사랑하는 사람을 떠올린다
연락은 하지 않는다
사랑에 집중하면 업무효율이 떨어지기 때문이다
글 쓰는 시간을 확보해야 한다
카톡이 오는 것도
문자가 오는 것도
메일이 오는 것도 다 싫다
다만 글 쓰는 시간을 확보해야 한다
글 없이, 이곳에서 살아남을 수 없기 때문이다
모든 것은 글에서 시작된다
이 글도 쓰임이 있어야 한다
쓰임이 있어야만 한다
그러기 위해서 글을 써야만 한다

엄마와 언니 생각을 한다
언니는 만날 수 없고
엄마는 만날 수 있지만 만나고 싶지 않다
문동훈의 웃음소리
이도진의 웃음소리
언니의 웃음소리를 기억한다
내가 사랑하는 사람은
잠깐동안 숨이 멎은 듯
몸에서 공기를 빼내며 웃는다
그 사람이 조금 길게 웃을 때
그 소리는 특별해서 좋다
나는 대체 어떻게 웃는 사람인지 모르겠다

준이치는 새벽 한 시에서 두 시 사이에
저쪽 방에서 괴상한 소리로 운다
매일 빠짐없이 그런다
내게는 보이지 않는 무언가와 소통하는 듯하다
나는 그들 사이를 막을 수 없다
침대에 누워 그 소리를 듣고만 있다
언젠가 준이치도 없이
오로지 혼자인 시간이 오고야 말 것이다
그날을 상상하면 몸서리가 쳐 친다

다만 유령이 되고 싶다
내 장래희망은 언제나 유령이었다
어쩌면 내가 사랑하는 사람이
지금 나를 생각하고 있을지도 모르겠다

그렇다면 지금 당장 유령이 될 수는 없다"
18,100,hu57la,"우린 다 선택받길 원해
사랑받길 원해
난 널 원해
That's one hundred yeah
약속할게 안 변해
마음은 불타오르지만 겉은 얌전해 yeah
절대 안 변해 yeah
Oh oh yeah
타미 돌아왔으니까 let's party yah
내가 어디 있는지 애들한테 물어봐

그럼 알겠지
Pull up to where I am
Drink up with a son
Smoke with a son
I ain't talking about that now
그땐 어땠나
형 때문에 좀 재밌었는가
Tommy really back now
H U 5 7 yeah"
19,해외도피,0siggy,"hunnit racks on back
넌 도망쳐 like 홍대래퍼
i never do it like them
i just workin all night
don't tell me a lie
i pull up in Seoul City
i make all night
123, just 123
don't play with me like
123, just 123
im high as sky
bitch you don't play with me, b**ch
123, just 123

im high as sky
don't play with me
i got big huge as fat ass on me
돈 벌면 창년을 구입하는 Seoul City
bitch, i need a change
그래서 나는 알아봐 해외도피
i never act like them
need to take a rest
돈 벌어 떠나지 해외 멀리
걍 사라져줄게 난 never lame
전부다 사라져 fade away
bitch i cannot breathe 이건 never fake
Goofy rappers in 홍대 looks like b**ch

hunnit racks on back
넌 도망쳐 like 홍대래퍼
i never do it like them
i just workin all night
don't tell me a lie
i pull up in Seoul City
i make all night
123, just 123
don't play with me like
123, just 123
im high as sky
bitch you don't play with me, b**ch
123, just 123"
20,Anti-hero,솔 (SOL),"이 바닥서 너가 판을 칠 가능성 zero
허가를 받아야만 들어갈 수 있는 미로
입 닥치고 하기로 스타성의 필요성은
중요하단 걸 알아가 이제 낼 모레 서른

되는 선배들에게 thank you 매일 랩을 배워가
하여간 *** 기본기도 밑이죠 왜일까?
Cuz I don't give a * 미련을 남겨 난 여태까지
영광을 돌려왔지 이게 진짜일 테야

친구들이 밥벌이는 되겠냐고 계속 묻네
다시 말하는데 SOL은 예술을 해
우린 사랑 힘과 돈을 벌어 단 한 번에
난 평생 중력과 줄다리기하는 marathon man

What? 난 살아 *대로
이거 올리고 갈까 무대 or 작업실로
아니 이따 가야만 해 슈슈 약 먹이러
난 영리하지, 연기할 뿐이야 그 골빈놈

Anti-hero anti anti hero
넌 모른 척 하지만 그게 너야 Anti-hero
Anti-hero anti anti hero
넌 모른 척 하지만 여기 있어 진짜 hero

Anti-hero anti anti hero
넌 모른 척 하지만 그게 너야 Anti-hero
Anti-hero anti anti hero
넌 모른 척 하지만 여기 있어 진짜 hero

음악이란 게 쉽니 그래서 우린 이미
나아갈 길이 이것밖에 없다고 해 차트 1위
이상한 소리 하지 말라네 거기 선생은
""시간이나 쪼개서 비싼 학원비나 아깝지 않게 채워""

But ain't **** down
대학 가서 뭐 할 거냐 넌 없잖아 vision이
온전히 위치하지 여기 그래 seoul ** city
몰랐음 아직 학교서 더 처박혀 있길

친친에서 널 뺐어 하는 짓이 빙*이여서
이기적인 시기 질투 볼 생각이 전혀 없어
**** 십 원 한 장 안 내고 또 거저먹어
You bish? 태어나신 이유가 뭐죠

Living life by bad talking 겸손함이 비굴함
으로 바뀌어 암시하지 못 해 진짜 기구한
삶이라고 느낄 수가 있어 Are we earnest?
뭣같은 삶을 살든 너의 정신이 곧 원인

Anti-hero anti anti hero
넌 모른 척 하지만 그게 너야 Anti-hero
Anti-hero anti anti hero
넌 모른 척 하지만 여기 있어 진짜 hero

Anti-hero anti anti hero
넌 모른 척 하지만 그게 너야 Anti-hero
Anti-hero anti anti hero
넌 모른 척 하지만 여기 있어 진짜 hero

Anti-hero anti anti hero
겁쟁이는 물러서 그러다가 다쳐
Anti-hero anti anti hero
가면이 많아져 또 악역을 자처

Anti-hero anti anti hero
사람들은 짜여진 체스판에 갇혀
I'm ** real tryna test me
근데 fake이 너무 많아서 이젠 fake이 real

Anti-hero anti anti hero
넌 모른 척 하지만 그게 너야 Anti-hero
Anti-hero anti anti hero
넌 모른 척 하지만 여기 있어 진짜 hero"
21,Elevate,Guard,"this is off-limits
this is off-limits
Damn nothin' in sight, tight
Voice smooth, like Pop's vibe
this is off-limits
this is off-limits
I'm expanding my followers
Like Traviss
no time for hesitate
the game I penetrate
my vibe is elevate
my vibe is elevate

I'm okay
다시back
그렇게
다시check
퍼붓는 카페인
안받아 나 pain
느낌대로 노래 픽
대충 입어도 좋은 핏
하지만 나갈일 없지
덕분에 갈아입지 않지
흔하지 않은 보이스 shit
귀아픈 래퍼들 모두다 쉿
톤만큼은 팝스모크 shit
하지만 목표는 레전드 shit
접근금지 나가 싹다
날 못 믿는 너희 싹다
난 아직 메인 스트림 밖
얼마 남았는진 관심 밖
일단은 침묵 쉿
일단은 침묵 쉿
일단은 침묵 쉿
I make them crazy like traviss shit

this is off-limits
this is off-limits
Damn nothin' in sight, tight
Voice smooth, like Pop's vibe
this is off-limits
this is off-limits
I'm expanding my followers
Like Traviss
no time for hesitate
the game I penetrate
my vibe is elevate
my vibe is elevate

이 게임에 발을 들이지
진짜를 찾긴 어려운 게임
아직 아마추어 페이
화면속 보기만하는 체인
갈놈만 데려가 난
넌 거기 없을걸 아마
내 follower 중 하나
여긴 접근금지야 나가
living lavish
that's the dream
I'm chasing
Hustling
hard
goals embracing tight
시간이 갈수록 오르지 폼이
내 계획들은 아무도 모르지
정상으로 올라서 난 take it
하지않아 난 fake shit
don't forget shit
don't forget shit
don't forget shit
I'm ready always do best rapping

this is off-limits
this is off-limits
Damn nothin' in sight, tight
Voice smooth, like Pop's vibe
this is off-limits
this is off-limits
I'm expanding my followers
Like Traviss
no time for hesitate
the game I penetrate
my vibe is elevate
my vibe is elevate"
22,시간이 몇 신데,신코멧,"여보세요?
여보세요?
아이 ㅁ발 지금 시간이 몇 신데 이 개새ㅁ야
yeah 시간이 몇 신데 자낙ㅁ 빠니
난 바빠서 빨리 더 밟아야 하지
끝난 일 가지고 또 개지ㅁ하니
나 머리가 터지겠어 boom
동작을 중지하라면 중지 올리고 말해 니엄ㅁ
너네는 bullsxxx하다가 bullsxxx
길거리 나가서 ""십원만...""
넌 ㅁ창을 까고도 리스크 없어
'내 할 일 하자'가 1조 내 법전
걍 fxxx yo imitation
왜 내가 ㅁ발 니 밑에 있어
개소리 하지마
이번이 마지막
내 인생은 ㅁ나게 빛나 마치 빡빡이같이
시간이 몇 신데
시간이 몇 신데
시간이 몇 신데
ㅁ발 시간이 몇 신데
나한테 전화하지마
나한테 전화하지마
나한테 DM하지마
나한테 카톡하지마
ㅁ발ㅁ년들아 내게 비춰 조명을
왜 내게 씌워 오명을
차라리 씌워 콘ㅁ을
산타처럼 hxx hxx 같은 색기 처리반
선물 내려놓고 갈게 바로 너의 머리 맡
ayy C.O.M.E.T. so savage
ain't cappin'
폐기 fake lyrics
기분 좋으면은 딸기우유 사 마셔 500mL
페라리같이 달려 내 다리
나는 통이 크지 마치 fxxxing 배바지 beach
시간이 몇 신데
시간이 몇 신데
시간이 몇 신데
ㅁ발 시간이 몇 신데
나한테 전화하지마
나한테 전화하지마
나한테 DM하지마
나한테 카톡하지마
시간이 몇 신데
시간이 몇 신데
시간이 몇 신데
ㅁ발 시간이 몇 신데
나한테 전화하지마
나한테 전화하지마
나한테 DM하지마
나한테 카톡하지마"
23,We Got Off,TripPin',"자유의 여신상을 묶어놓은 지구
녹슨 채 트로피를 평생 들 기구한
인생 아마 그는 느끼지 못할 자유를
이 앨범에 담아
자유로운 사람을 보면 우린 새롭다고 느끼지
자유를 쥐고 태어나서 남이 만든 트로피를
머리 위로 끝까지 들어 환히 웃은 채
자기 꿈보다 남 눈치 보는 게 우선 책
살려 하는 일이 죽을 만큼 싫을 때
난 마냥 지금 랩을 뱉고 있는 순간이 좋은데
조금 더 원해 난 time
하루에 한 번씩 자는 개념이 없어 난
한국과 캐나다의 시차도
날 못 막아 난 24시 깨어있으니까
책가방에 책은 없어 항상 여행
길거리를 돌아다녀 우린 도보를 런웨이
내 말에 절대 후회는 없어 나는 여기에
내 진심을 담았어 너도 느끼길 빨리
내 위치는 달라져도 신발은 똑같아
척 뿐인 얘들 사이 내 랩은 뭔가 달라
슬픔을 알기에 나 기쁨을 알아
Motherfucker 철안든 새끼
내가 랩으로 바꿔줄 게 엿 잡솨
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
난 방 안에서 구긴
가사지를 쓸며 우중충한 밖을 보고 있었네
갑자기 핸드폰 brr! 콜링
SURP 형의 전화 우리 곡 하나 내볼래
그 말이 이젠 믹스테잎에서 앨범까지
힙합바지가 만든 인연을 끝까지
랩만 해대 방에서 오늘 날씨도 좋겠지만
난 밖보다 내 꿈을 바라보는 걸 좋아하니
아버지의 전화를 듣는 척 하지만
사실 귀에 헤드폰 걸친 채
난 SURP 형의 비트 위 chop
아무도 못 막아 나의 힙합
나의 삶 나의 바이브 항상 너가 말하는
거의 반대로 행동해 마치 강물 위 연어
내 열정은 너무 뜨거워 필요없어 버너
피처링 부탁도 많이 와 like gunna
허나 난 이 앨범에 다 쏟아 나의 모든 걸
조금 더 원해 난 time
하루에 한 번씩 자는 개념이 없어 난
한국과 캐나다의 시차도
날 못 막아 난 24시 깨어있으니까
책가방에 책은 없어 항상 여행
길거리를 돌아다녀 우린 도보를 런웨이
내 말에 절대 후회는 없어 나는 여기에
내 진심을 담았어 너도 느끼길 빨리
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !
we we we we like this
We got Off !"
24,향수(feat.Homeboy),925notfound,"향수 향기 체취 hometown very miss the
가족 친구 형제 광장 take in season off
뭐 찾아오지 늘 깨있던 밤공기는
sweethome

다 잊을뻔한게
있을때는 몰라 state
당장 내 옆에 너인게
떠날건 알지 괜시리 차 빼

뭐 내 옆에 너인게
떠날건 알지 괜시리 차 빼 뭐
but i don't mind 순간을 만끽
미련은 뒤로 밀지만 가끔

나와 너가 꿈에서 right
호의는 고마워 the end a 막곡

hometown
of time
언팔
lalalala

hometown
of time
언팔
lalalala

너가 떠난 날 울지않았어
지워야 하는 너의 향수도
남았지만 잡지않았어
그냥 잊어 버렸어

미련 같은 것도 남지 않아서
아무렇지 않네
잠깐 좋아했던 여자중
하나로 기억해

민짜땐 치워
새로운 연
멀어짐 없어
평생은 더

믿었던 몇도
부질없어
향수가 나면
그대로 뒀지

it's the fucking 관계론
잊혀졌으 가 뒤로
back in no time 현시점
i just or changes 적응 huh

잔향은 basic 한번쯤 둘러
보지 뭐 gain or gain huh
가족은 다 있지 내 곁에 붙던
사랑은 thanks or ok

take off 기억도 직행
said uh 다 품고갈게
뻐기던 길 어김없이
태연히 spit 가던길 lit

hometown
of time
언팔
lalalala

hometown
of time
언팔
lalalala

너가 떠난 날 울지않았어
지워야 하는 너의 향수도
남았지만 잡지않았어
그냥 잊어 버렸어

미련 같은 것도 남지 않아서
아무렇지 않네
잠깐 좋아했던 여자중
하나로 기억해"
25,니가 보낸 heart 안에,에이치 알,"uh baby
무드등 괜히
구매했다고 생각했는데
우린 maybe love sick lately
love in 매일 또 일은 쌓여가지
fxck that 일 다시 구해야 돼
근데 빠른 시일 안에 너랑 뒹굴고 싶은데
oh 내심 도움을 바라지만 안돼 알지
나는 돈 벌어야 돼 힘이 딸림 너가 보낸 카톡을 보곤 해 잠시
니가 보낸 heart 안에 니가 보낸 heart 안에
뭐가 들었어 미안해 나는 몰라 해석하는 법을
니가 보낸 heart 안에 니가 보낸 heart 안에
뭐가 들었어 미안해 나는 몰라 이 heart안에 속을

속을 썩여 잠이 들면 넌 날 기다려
날이 가면 갈수록 addict
너가 시티세븐 지나갈 때 말해 내가 마중 나갈테니
삼거리에서 내리면 난 옷을 꺼내 빼 입어
밤이 찾아와도 우린 깨있어 멀뚱멀뚱 하지
작업이 안돼 어떡해 나 버림받음 어떡해 음악에게
너한테만 얘기해 심지어 payday 까지 일하고 널 보는 것은 pain and gain
uh yeah 어려워 너의 맘에 들지 않음 서러워
문자를 쓰고 다시 지우기를 또 그러다가 너가 보낸 카톡을 보면
니가 보낸 heart 안에 니가 보낸 heart 안에
뭐가 들었어 미안해 나는 몰라 해석하는 법을
니가 보낸 heart 안에 니가 보낸 heart 안에
뭐가 들었어 미안해 나는 몰라 이 heart안에

바보 같이 넌 모르지 나는 오직 너밖에
바보 같이 난 모르지 이게 뭔지 너같애 uh
바보 같이 넌 모르지 나는 오직 너밖에
바보 같이 난 모르지 이게 뭔지 사랑인데
불러 날 니가 원할때 so I pick'in you up right now bae

니가 보낸 heart 안에 니가 보낸 heart 안에
뭐가 들었어 미안해 나는 몰라 해석하는 법을
니가 보낸 heart 안에 니가 보낸 heart 안에
뭐가 들었어 미안해 나는 몰라 이 heart안에 속을"
