,title,artist,lyric
20,봄자국,최열음,"알 수 없는 너의 눈을 바라보면
나도 모르게 그 눈을 피하게 돼
눈을 맞추지 못하는 나를 보며
웃고 있는 네 모습이 아름다워

너와 함께 있는 시간이
아직 익숙하지 않아서
어떤 말로 너에게 다가갈지
조금 멋있게 보이고 싶은 맘에
한참을 고민했었어

이렇게 너와 발을 맞추며
함께 걷고 있는 게 난 꿈만 같은데
밤새워 연습해왔던 나의
맘을 전하고 싶어 꽤 오래전부터
널 좋아한다고

가끔 이해 못 할 얘기로
나를 당황하게 하지만
공감하는 척하려 애를 쓰는
내 모습이 그저 우습기만 한지
날 보며 웃고 있는 너

이렇게 너와 발을 맞추며
함께 걷고 있는 게 난 꿈만 같은데
밤새워 연습해왔던 나의
맘을 전하고 싶어 꽤 오래전부터
널 좋아한다고

오래된 친구 사이가 부담이 되지만
함께한 그 시간보다 남은 날이 더욱 많은 걸
어떡해

이렇게 너와 손을 잡고서
함께 걷고 있는 게 난 꿈만 같은데
나의 하루를 가득 채워준
너에게 오늘 난 꼭 전하고 싶어
널 사랑한다고"
21,당신을 사랑했어요,가인화,"그대 그대 내사랑 그대
지금은 그어디에
나를 나만을 사랑했던당신
잊을수는 없었지요
세월은 흘러 세월은 또 흘러
그사랑이 잊혀져가네
아아 영화같은 그사랑
당신을 사랑했어요
아아 꿈같은 그사랑
지금은 잊혀진 사랑

그대 그대 잊을 수 없는 그대
지금은 그어디에
나를 나만을 사랑했던당신
내가슴에 묻어둔 그사랑
세월은 흘러 세월은 또 흘러
그사랑이 잊혀져가네
아아 영화같은 그사랑
당신을 사랑했어요
아아 꿈같은그사랑
지금은 잊혀진사랑 당신을 사랑했어요"
22,Still (Vocal by 박지수),나은정,"All fairytales I know end up
living happily ever after
But not all once upon a time are happy
unlike I expected

많이 바란 건 아냐 난
그저 사랑받기를
나의 사랑이

I am still afraid umm
상처가 꽤 깊은가봐
아직도 나는
I don't want to be hurt baby anymore
그러니까 난 말야

걱정이 밀려와 난
분명 사랑하는데
주지 못하니

I am still afraid umm
상처가 꽤 깊은가봐
아직도 나는
I don't want to be hurt baby anymore
그럼에도 난

아직은 좀 쓰라려 그래도
널 품고 싶어 점점 더
이번에는 제발
나만 그런 게 아니길

I am still afraid umm
상처가 꽤 깊었나봐
아직도 나는
I don't want to be hurt baby anymore
그러니까 난

I am still afraid umm
상처가 꽤 깊었나봐
아직도 나는
I don't want to be hurt baby anymore
추억만 남지 않길

All fairytales I know end up
living happily ever after"
23,마중,포에타 (Poeta),"단정하고 근사하게 차려입고서
마중 나가볼게요 조금만 기다려요
다정하고 따뜻하게 안아줄게요
오늘 수고했어요 이제 집으로 가요

텅 비어버린 나의 마음을
꼭 잡아보는 나의 두 손을

그대의 길은 가리어지네요 이끌려가듯
그대의 밤은 참 어지럽겠죠 매달려가듯

오늘따라 표정을 다 숨기지 못한
그대가 걱정돼요 곁에 있어줄게요
그대만의 다른 점을 사랑할 테니
신경 쓰지 말아요 아무 잘못 없어요

귀 기울여본 나의 마음은
눈 아득하게 스러지지만

그대의 길은 가리어지네요 이끌려가듯
그대의 밤은 참 어지럽겠죠 매달려가듯

지는 해가 비추고
넋을 놓고 말았죠

괜찮아요 살다 보면 변할 수 있죠
조금 이른 시기에 물들 수 있어요
아쉽게도 이 세상을 쓰린 눈으로
바라보게 됐을까 그댈 마중 나가볼게요"
24,도처에서 (feat. 제로켄),NOISTER,"아마 오늘도 내일도 똑같겠지
어질러놓은 책상 위의
마셔놓은 빈캔들도

매일 바뀌어왔던 생각들의
일렁임을 바라보며
청사진을 그려보네

조금씩 흘러만가는 나날
투명한 하늘위에

수많은 마음을
그저 어지러놓고 싶어

부풀어가는 해 질 녘이
다가와 조금씩 한 걸음씩

떠나는 거리의 모래
바람에 떠밀려 날아가도
다시 만나게 될 테니까

등불을 찾고 있어
자라는 나뭇가지에 장식할 수 있게

여기에는 안개밖에 없네
빛나는 것도 금방 사라지는
찰나의 순간의 환상으로 보여

아직 목적지는 머네
나뭇잎 소리만 밟히네

힘들지만
지치지만

나는 살아

갈 수도 눈을 감을 수도 없지
수많은 완결 없는 이야기
누구든 흘러가며 동전을 던져봐

확신 없는 유랑의 끝에서
착신 없는 소망의 늪에서
난 찬란한 무언갈 찾고 있어

떠나는 거리의 노래
다음에 만날 수 없더라도
마지막은 아닐 테니까

등불을 찾고 있어
자라는 나뭇가지에 장식할 수 있게"
25,청혼하지 않을 이유를 못 찾았어,이무진,"너에게 안 믿길 만큼 받은 게 참 많아요
우선은 너 하나, 그리고 우리란 말
사실 더할 나위 없이 그거면 됐지요
우리만의 기억 과분한 선물이지요

너로 인해 난 놀랍게도 변한 게 참 많아요
맘속엔 너와 날 가득히 채운 바다
잡은 두 손 사이로 붉은 실이 보이죠
어쩌면 정해져 있었던 걸지도

근데 있잖아 자연스런 고백이 난 제일 어려워
내 맘을 멋있게 전하고 싶어 고민했어
수많은 바람 끝에 너에게 할 말을 정했어
가장 솔직하고 감동적인 말

너에게 청혼하지 않을 이유를 못 찾았어
내 일상, 내 모든 하루는 너라서
그댄 오늘도 정말 예쁘네요
빛나줘 곁에서 부디 영원토록

수백 번 연습하며 오늘을 기다려왔어
어쩌면 어설픈 말들일지라도
그댈 내일 더 사랑할 거란 것
그게 내가 청혼할 이유
그 이유의 이유

마침내 전한 내 고백 조금은 수줍어도
굳게 잡은 두 손 놓지 않기로 약속
마지막까지도 꼭 함께하기로
그 마지막의 마지막의 마지막까지도

너에게 청혼하지 않을 이유를 못 찾았어
내 일상, 내 모든 하루는 너라서
그댄 오늘도 정말 예쁘네요
빛나줘 곁에서 부디 영원토록

수백 번 연습하며 오늘을 기다려왔어
어쩌면 어설픈 말들일지라도
그댈 내일 더 사랑할 거란 것
그게 내가 청혼할 이유
그 이유의 이유

많은 사람들 중에
그 많은 순간들 중에
만난 우리
우연과 얽힌 운명들 중에
가장 찬란한 순애
그 서막 끝의 무대

너에게 청혼하지 않을 이유를 못 찾은 것
기억 속 찬란함이 온통 너란 것
그댄 오늘도 정말 예쁘단 것
전부야 너무나 당연한 이유가

난 이제 준비해 둔 모든 말을 꺼내 뒀어
항상 내 맘 한켠 담아뒀던 프러포즈
그댄 내일도 아름다울 거란 것
그게 내가 청혼한 이유
그저 너란 이유"
26,너의 흔적,벤,"가만히 두 눈을 감고
떠오르는 널 또 참아내고

널 닮은 햇살이 다시 날 비추면
고개조차 못들고서 널 피했어

너무 선명하게 남은 추억들은
내 하루 곳곳에 남아

어디까지 널 지웠을까
아직까지 더 남았을까
여전히 넌
텅빈 내 밤을 찾아 오잖아

아련한 흔적만 남기고
떠나가버린 네가 너무 미워
밤을 새도록 너를 원망하다
다시 떠올리고 있잖아

다시 돌아갈 수 없을 그 날들이
날이 갈수록 더 그리워

어디까지 널 지웠을까
아직까지 더 남았을까
여전히 넌
텅빈 내 밤을 찾아 오잖아

아련한 흔적만 남기고
떠나가버린 네가 너무 미워
밤을 새도록 너를 원망하다
다시 떠올리고 있잖아

추억 속에 남을 우리
그렇게 남기기는 싫어

내가 그립지는 않을까
혹시 너도 나와 같을까
괜한 기댈
하고 있는 내가 미워져도

아련한 흔적에 남은 널
지워내는 일 더는 못하겠어
밤을 새도록 너를 원망하다
다시 떠올리고 있잖아

그때 우리가 그리워"
27,봄도 오고 해서,신현우,"언제부턴가 네가 신경 쓰여
꾀나 많이 보고 싶고
네가 궁금해
내가 왜 이럴까
생각해 봤는데
난 아마 널 좋아하나 봐

벚꽃엔딩도 함께 듣고 싶고
우연히 봄 노래는 내 얘기 같아
너와 하고 싶은 일이 넘쳐나
오늘은 너에게 말할래

너를 좋아해 널 사랑해
하루 종일 난 널 생각해
봄도 오고 해서
날도 좋고 해서
오늘 너에게 고백할래
너를 좋아해

벚꽃축제도 함께 가고 싶고
예쁘다는 길은 다 너와 걷고 싶어
매일 기분 좋은 상상만으로
설레는 내 맘을 넌 알까

너를 좋아해 널 사랑해
하루 종일 난 널 생각해
봄도 오고 해서
날도 좋고 해서
오늘 너에게 고백할래
너를 좋아해

작고 소중한 네가
너무 예쁜 네가
내 맘 받아준다면
너도 나와 같다면
얼마나 좋을까

너를 좋아해 널 사랑해
하루 종일 난 널 생각해
봄도 오고 해서
날도 좋고 해서
오늘 너에게 고백할래
너를 좋아해"
28,늘 그렇듯,1000° (천도),"함께 했던 곳은
늘 그렇듯 봄이 됐고
늘 그렇듯 따듯했고
늘 그렇듯 떠오르고

떠오른 기억은
늘 그렇듯 아파왔고
늘 그렇듯 후회하고
늘 그렇듯 잊지 못해

아 다시 못할 우리는
이렇게 계속해 아파하겠지만
아 다시 못할 사랑은
이렇게 계속해 그리워질 거야

우리 추억 속은
늘 그렇듯 봄일 테고
늘 그렇듯 따듯하고
늘 그렇듯 함께겠지

떠나간 기억은
늘 그렇듯 아플 테고
늘 그렇듯 후회하고
늘 그렇듯 잊지 못해

아 다시 못할 우리는
이렇게 계속해 아파하겠지만
아 다시 못할 사랑은
이렇게 계속해 그리워질 거야"
29,숨길 수 없어,파니니 브런치 (PANINI BRUNCH),"잊자 그래 잊어버리자
또 내게 말을 걸었죠
그대 눈빛 목소리가 다 선명한데
다시 또 잊자니 맘이 아파요

사랑하는 마음을 어찌 숨겨요
잊는다는건 말도 안되네요
그대는 내가 어떤 맘인지도 몰라요
오늘도 그댈 기다리는 나를 보아요

안녕 흔한 인사조차도
참 맘이 아파오네요
우리 함께 간절했던 그 순간들도
이제는 기억도 나지 않아요

사랑하는 마음을 어찌 숨겨요
잊는다는건 말도 안되네요
그대는 내가 어떤 맘인지도 몰라요
오늘도 그댈 기다리는 나를 보아요

사랑 깊이 알지 못해도
적어도 내마음은 알아요 이제는

잊을수가 없는 사랑인걸요
보고싶어서 자꾸 미워져요
그대는 모두 잊고 행복하면 어쪄죠
지나간 모든 추억들을 안고 울어요"
30,사실 난 아직 너와 이별하고 있어 (Feat. 더 데이지(The daisy)),이한,"괜찮아질 것만 같았어
누구나 하는 이별이니까
문득 보고 싶단 마음도
그 날 뿐이었어

매일 다투기만 한
사랑에 지쳐서
조금씩 혼자가 되어버린 나야

사랑한 누군가를 지우는 일
마음처럼 되지 않아
아직도 난 조금 어린가 봐

늦은 밤 너에게 전화한 날도
우연히 마주친 며칠 전도
아무렇지 않아 보여
넌 다 잊었나 봐

나는 널 잊지 못해 이렇게 아픈데
너는 모르겠지만
사실 난 아직 너와 이별하고 있어

차갑게 돌아선 너를 보면
미워졌다가도
또 이렇게 그리워하잖아

늦은 밤 너에게 전화한 날도
우연히 마주친 며칠 전도
아무렇지 않아 보여
넌 괜찮은거니

나는 널 잊지 못해 이렇게 아픈데
너는 모르겠지만
사실 난 아직 너와 이별하고 있어

날 웃게 했던 니 사소한 말도
시간이 갈수록 선명해져
너무 보고 싶어

어떻게 지내니 너 없는 하루
견디기 난 힘들어
니 자리 니 향기 모든 게
다 그대로니까

아직도 널 잊지 못해 이렇게 아픈데
너는 모르겠지만
사실 난 아직 너와 이별하고 있어"
31,비의 날개에 깃들어 (Feat. 찬란),오호희희,"좁고 가느다란
골목길 따라
가로등도 끝나는 길
우산을 쓰고
걷고 있노라면
비는 아주 큰 날개를 펴고
나를 바라다본다.
본다

홀린 듯이
비의 날개 품 안에서
비와 한몸이 되어
비의 울음소리를 듣는다
듣는다

끝나지 않았으면 좋겠어
이 비도
이 길도
끝나지 않는 길을
끝나지 않는 비를 맞으며
언제쯤
언제쯤
나 그댈 보낼까

비의 날개에 깃들어
나 그대 꿈을 꾸네"
32,Daydream,E.Gen (이젠),"시간 지나 언젠가는
다시 오자
그래 마치 어제처럼
웃어보자

떠나가자
우리 여전한 그곳에

아무런 짐도 없이
별다를 필요 없이
아무 걱정도 없이 떠나가자
꿈이라도 좋으니
언젠가 우리
저 아름다운 길을 따라가자
더 이상 눈물 없는 그런 곳으로


떠나가자 멀리
꿈 같을 그곳에
어제와는 달리
편안할 그곳에

아무런 짐도 없이
별다를 필요 없이
아무 걱정도 없이 떠나가자
꿈이라도 좋으니
언젠가 우리
저 아름다운 길을 따라가자
더 이상 눈물 없는 그런 곳으로

I feel like I'm wandering in fairytales and
It feels like I'm floating in the dreams that you dream
I feel like I'm wandering in fairytales
My whole life is falling into the gaze of your eyes"
33,외로움이란,박치용,"길위로 떨어지는 하얀 눈꽃
내 마음 속에 추억을 남겨놓고
겨울의 빛이 비추는 창가에
내려 앉아 멈췄어

외로워 내 가슴에 새겨진 그 이름
아픈 사랑이 내게 남긴 기억
추억들이 흩어져 가도 난 기다리겠어
겨울눈 속에서 피어난 꽃처럼

함께 걷던 눈위에 남겨진
발자국을 따라가면 만날까
입김이 서리는 추운날
따스한 너의 품이 그리워

외로워 내 가슴에 새겨진 그 이름
아픈 사랑이 내게 남긴 기억
추억들이 흩어져 가도 난 기다리겠어
겨울눈 속에서 피어난 꽃처럼

다시 웃으며 돌아와
설레이며 기다린 날들
바람에 떨리는 솔잎처럼
차갑게 사라져가

외로워 내 가슴에 새겨진 그 이름
아픈 사랑-내게 남아
흩어져 가도
기다리겠어"
34,우리 조금만 만나고 헤어지자,구름,"우리 조금만 만나고 헤어지자
우리의 만남을 아무도 모르게
좋은 끝맺음이라 생각하고
우리 조금만 만나고 헤어지자
알아, 이럼 안된단 걸
너의 맘은 떠나갔지만
하루, 아니 며칠만
내게도 시간은 줘야지
가장 아픈 것은 내겐 행복한 기억이
같은 맘이라 믿었었던 네겐 아닐 수 있다는 거
눈앞에 있는 너가 이렇게 차가웠었나
내가 잘못한 게 있다면 고칠 수 있는데
우리 조금만 만나고 헤어지자
널 향한 내 마음 무뎌질 때까지

그 말 하지 말아 주라
내 하루가 무너지니까
그냥 기다려주라
서서히 잊어볼 테니까
조금만 안아줘 그렇게 어렵지 않잖아
지금 여기서 헤어지면 나 정말로 힘들 것 같아
눈 앞에 있는 너가 이렇게 차가웠었나
내가 잘못한 게 있다면 고칠 수 있는데

미련 없다는 듯 옅은 미소를 띄우며
널 보내는 게 내 할 일이라면

다신 보지 말자 우연히 마주치지도 말자
밝게 인사하는 널 보면 내가 미칠 것만 같아서
단 한 번쯤은 너가 내 생각에 아팠으면 해
이렇게 끝내자는 말을 넌 후회할 거야
우리 조금만 만나고 헤어지자
너 없는 내 하루 무뎌질 때까지"
35,기억하고 있나요,윤제민,"기억하고 있나요 우리의 얼굴을
기억하고 있나요 우리의 이름을
기억하고 있나요 우리의 눈물을
기억하고 있나요 우리의 소망을
그 때 누군가가 말했죠 ""가만있으라""
우리들은 가만히 기다렸지요
그 때 우리들은 모여서 기도했지요
친구들아 집으로 돌아가자고
기억하고 있나요 우리의 친구를
기억하고 있나요 우리의 가족을
그 때 누군가가 말했죠 ""가만있으라""
우리들은 가만히 기다렸지요
그 때 우리들은 모여서 기도했지요
친구들아 집으로 돌아가자고
엄마아빠 품으로 돌아가자고
엄마아빠 품으로 돌아가자고"
36,모기 (feat. 유하람),김희준,"자꾸만 신경쓰이게
네가 좋아 주변을 돌아다녀
자꾸만 네게 달라붙어
계속 너를 귀찮게 해

자꾸만 달라붙게 돼
네 향기에 내 더듬이가 반응해
자꾸만 내 몸이 너를 향해
날아가고 있어

위이잉~ 너의 관심이 필요해
위이잉~ 너의 사랑이 필요해
위이잉~ 아무리 떨쳐내도 난
네 곁을 떠나지 않을거야

차갑고 건조한 어느날
주변을 돌아보면
늘 곁에 있던 내가 없어
그리워 하게 될껄?

위이잉~ 너의 관심이 필요해
위이잉~ 너의 사랑이 필요해
위이잉~ 아무리 떨쳐내도 난
네 곁을 떠나지 않을거야"
37,시간이 멈춘듯,남그린,"햇살이 따듯했던 날 눈 비비며 일어났죠
기분 좋은 하루를 난 시작하려 했죠
그대는 일어났는지 밥은 챙겨 먹었는지
무심코 그대 생각을 난 또 하죠

우리 헤어지던 그때 모진 말들이 너무 많아
돌이켜 생각해 봐도 이젠

그대 떠나고 난 한참을 그렇게 또 멍하니 있죠
서툴렀었던 날 늘 감싸주었던
좀 더 지나면 난 시간이 멈춘 듯 다 얼어붙고
한없이 날 또 다그치며 울어요


피곤했던 하루 끝에 문득 그대 생각났죠
전화를 걸어볼까도 끝내 내려놓죠

우리 헤어지던 그때 그 순간들을 다시
돌이켜 생각해 봐도 난 이젠

그대 떠나고 난 한참을 그렇게 또 멍하니 있죠
서툴렀었던 날 늘 감싸주었던
좀 더 지나면 난 시간이 멈춘 듯 다 얼어붙고
한없이 날 또 다그치며 울어요

함께 앉아 있던 너의 빈자리를
바라보다가 네 생각에 또 눈물이 났어
한참을 그리워하다 시간이 지나면 잊을까
우연히 널 마주치길 오늘도 기다려

그대 떠나고 한참 그렇게 또 멍하니 있죠
서툴렀었던 나를 늘 감싸주었던
좀 더 지나면 난 시간이 멈춘 듯 다 얼어붙고
한없이 날 또 다그치며 울어요"
38,Run Far Away,펀치 (Punch),"운명처럼 날 부르는
끝이 있는 슬픈 결말 속에

엇갈리는 순간에도
달아날 수 있다면
나는 run far away

빛이 보일 때면 얼마나 멀까
머릿속으로만 가보는 나

이 길이 맞다 해도 난 두려워 alone

너와 함께라면 어디든 갈까
없던 용기가 생기는 나

now take me far away 널 믿을게

운명처럼 날 부르는
끝이 있는 슬픈 결말 속에

엇갈리는 순간에도
달아날 수 있다면
나는 run far away

run far away (with you)
far away
run far away (with you)

떠나 far away
어디든 떠날게
I promise 약속해
꼭 내 아픔을 지울게 but
여전히 나 혼자는 좀 어두워

너와 함께라면 어디든 갈까
없던 용기가 생기는 나

now take me far away 널 믿을게

운명처럼 날 부르는
끝이 있는 슬픈 결말속에

엇갈리는 순간에도
달아날 수 있다면
나는 run far away

이룰 수도 없는 밤
도망칠 순 없을까

운명처럼 날 부르는
끝이 있는 슬픈 결말 속에

엇갈리는 순간에도
달아날 수 있다면
나는 run far away

run far away (with you)
far away
run far away (with you)"
39,헤어짐에도 이유가 필요한가요,김영근,"사랑이 생각보다 왜이리 어렵죠
그대의 눈빛이 예전같지 않아
모래알처럼 많은 인연들 중에
단 한 사람을 찾았다고 생각했어

헤어짐에도 이유가 필요한가요
그냥 내가 싫어졌다 말 하면 되잖아요
괜찮아, 사실 나도 네가 싫어졌어
헤어진 후에 넌
더 행복해야 해

당연하듯 계절은 바뀌어야 하는데
봄 이기만을 바랐어 난
겨울이 맘에 찾아왔을 때 너를
안아주지 못 해서 정말 미안했어

헤어짐에도 이유가 필요한가요
그냥 내가 싫어졌다 말 하면 되잖아요
괜찮아, 사실 나도 네가 싫어졌어
헤어진 후에 넌
더 행복해야 해

다 거짓말이야
너를 사랑하지 않을리가 없잖아
계절이 돌고 돌아도
너를 향한 내맘은
봄이었다 말 할 테니까

아

이젠 정말 안녕이야, 떠나도 돼
사랑이 식은건 죄가 아니니까
우
진심으로 네가 행복하길
바라고 또 다시 바라볼게
헤어진 후에 넌
다른 사람과 더
더 행복해야 해"
40,4월1일,로라 (LOLA),"혼자 사랑해도
아무렇지 않은 척
그냥 웃고 살았는데
니가 날 차버린 그날 밤
그때 그 장면이 자꾸
나를 붙잡아 두나 봐

숨이 턱 차오르는 날엔
모든 것이다 날 버리고 있단 느낌이야
혼자인 날들이
얼마나 아플 줄 알까
사랑 가지고 장난은 치지 마

4월1일이면 나를 찾아와
내 맘 흔들어놓고
아무렇지 않게 떠난 너
조금만 더
조금만 더
나를 생각한다면
그런 미친 짓은 그만해줄래
미칠 것 같아

숨이 턱 차오르는 날엔
가끔씩은 다 포기하고 싶은 심정이야
혼자인 날들이
얼마나 아플 줄 알까
사랑 가지고 장난은 치지 마

4월1일이면 나를 찾아와
내 맘 흔들어놓고
아무렇지 않게 떠난 너
조금만 더
조금만 더
나를 생각한다면
그런 미친 짓은 그만해줄래

니가 불행했으면
정말 좋을 것 같아
그럼 너도 내 맘을
똑같이 알 수 있잖아
넌 또다시 나를 찾겠지만
이제 안 해 그런 사랑

4월1일이면 나를 찾아와
내 맘 흔들어놓고
아무렇지 않게 떠난 너
조금만 더
조금만 더
나를 생각한다면
그런 미친 짓은 그만해줄래"
41,사랑한다 말해줘,투앤비 (2NB),"똑같은 하루가 지나가고
지루해져 가는 나의 삶에
너를 만난 하루도 감정이 없고
또 이렇게 하루가 흘러

사랑한다 말해보고
혼자 아파해보다
너에게 듣고 싶은 말

사랑한다 말해줘
나 노력할게 제발
울고있는 나를 떠나지마
보고싶다 말해줘
나를 사랑했었던 시간만큼
아프잖아 너는 그렇지 않나봐

하루가 다르게 변해가고
무뚝뚝해지는 너라는 사람
너의 생각만으로 가득찬 내 맘
이별이 너무 싫어 난 Ah

사랑한다 말해줘
나 노력할게 제발
울고있는 나를 떠나지마
보고싶다 말해줘
나를 사랑했었던 시간만큼
아프잖아 너는 그렇지 않나봐

반복되는 이별에 우린
서로를 모른척 하겠지
복잡한 머릿속의 기억을
지워내면 자꾸 네가 떠올라서

우리 사랑했잖아
행복했었잖아 그때
그날의 네가 보고싶어 워
나만 더 아프잖아
널 미워한만큼
너무 보고싶어 워
나는 어쩔 수 없나 봐"
42,칵테일 사랑,새라,"마음 울적한 날엔 거리를 걸어보고
향기로운 칵테일에 취해도보고
한편의 시가 있는 전시회장도 가고
밤새도록 그리움에 편질 쓰고파

모차르트 피아노 협주곡 이십일번
그 음악을 내 귓가에 속삭여주며
아침 햇살 눈부심에 나를 깨워줄
그럴 연인이 내게 있으면

나는 아직 순수함을 느끼고 싶어
어느 작은 우체국 앞 계단에 앉아
프리지아 꽃향기를 내게 안겨줄
그런 연인을 만나봤으면

마음 울적한 날엔 거리를 걸어보고
향기로운 칵테일에 취해도보고
한편의 시가 있는 전시회장도 가고
밤새도록 그리움에 편질 쓰고파

모차르트 피아노 협주곡 이십일번
그 음악을 내 귓가에 속삭여주며
아침 햇살 눈부심에 나를 깨워줄
그럴 연인이 내게 있으면

나는 아직 순수함을 느끼고 싶어
어느 작은 우체국 앞 계단에 앉아
프리지아 꽃향기를 내게 안겨줄
그런 연인을 만나봤으면

마음 울적한 날엔 거리를 걸어보고
향기로운 칵테일에 취해도보고
한편의 시가 있는 전시회장도 가고
밤새도록 그리움에 편질 쓰고파

창밖에는 우울한 비가 내리고 있어
내 마음도 그 비따라 우울해지네
누가 내게 눈부신 사랑을 가져줄까
이세상은 나로 인해 아름다운데

마음 울적한 날엔 거리를 걸어보고
향기로운 칵테일에 취해도보고
한편의 시가 있는 전시회장도 가고
밤새도록 그리움에 편질 쓰고파"
43,"꽃비 내리던 날 (Feat. 이내경, 이승훈)",아매 프로젝트,"꽃비 내리던 날 내게 와줘서 고마워
세상 끝날까지 온 맘 다해
오직 너만 바라보고 사랑할게
꽃비 내리던 날 하나가 되었던 우리 음음
영원에서 영원으로 함께 가는 서로의 반쪽이 됐지
꽃비 내리던 날 꽃비 내리는 날 우후후
꽃비 맞으며 걸어가던 널 보는 순간 심장이 멎을 뻔했어
세상의 언어로는 표현할 수 없는 아름다움
꽃이 네 앞에선 이름 모를 들꽃 일 뿐이야
꿈을 꾸듯 하늘을 사뿐사뿐 날아 네게로 갔지
깜짝 놀라 멈칫하던 나를 향해 미소 지었지
꽃비에 흠뻑 젖은 나를 바라보던 그 눈빛에

꽃비 내리던 날 내게 와줘서 고마워
세상 끝날까지 온 맘 다해 오직 너만 바라보고 사랑할게
꽃비 내리던 날 하나가 되었던 우리 음음
영원에서 영원으로 함께 가는 서로의 반쪽이 됐지
꽃비 내리던 날 꽃비 내리는 날 우후후
설레는 내 마음 하늘로 두둥실 떠올라
너만 바라보는 하나의 별이 되어 늘 곁에 있었지
이젠 너의 내가 아닌 난 아무런 (의미가 없어)
너의 향기에 취해 나도 모르게 (스르르 몸을 기대)
너와 함께 꿈을 꾸는 (영혼이 되었지)
우리는 사랑으로 이루어진 인연

꽃비 내리던 날 내게 와줘서 고마워
세상 끝날까지 온 맘 다해 오직 너만 바라보고 사랑할게
꽃비 내리던 날 하나가 되었던 우리 음음
영원에서 영원으로 함께 가는 서로의 반쪽이 됐지
꽃비 내리던 날 꽃비 내리는 날 우후후"
44,일오사일,뱁영규,"너는 그저 심심할 때만 찾아와서
네 얘기를 들려줘

나는 그런 너를 기다리다가
내 일상이 전부 무너져

우린 뭘까
아니 나는 뭘까
우린 얼마나 같이 놀까

급하게 날 찾아온 넌
내 마음을 두드려
많은 말들 사이로

여기서 넌 항상
네 맑음을 보여줬지
많지 않은 나이로

꿈에서도 너의 모습이 보여

난 그저 여기 서있어
난 그저 네가 오길 기다려

또 한 명의 사람이 지나가요
너라는 바람이 부나 봐요

너를 향한 신호음이 삡삡
전신주를 타고 내 마음이 네게 직진

들을 수밖에 없는 난
그럴 수밖에 없었다

광고 전화
내가 걸었다

목소리가 듣고 싶어 이번 한 번만
아주 잠깐이라도 좋아

대화를 나눌 수만 있다면
나는 너와

하고 싶은 말이 많아
듣기만 해도 난 좋아

하지만 안 받을 걸 알아

난 그저 여기 서있어
난 그저 네가 오길 기다려

난 그저 여기 서있어
난 그저 네가 오길 기다려"
45,아니길,전국영,"그 많은 지난 시간들
나 홀로 어찌 감당해야해요
이제는 지울 수 없는 깊은 상처들은
남겨진 나만의 것일 뿐

미친듯 울고 있네요
생각조차 할 수 없었던 안녕
별처럼 수없이 쏟아지던 그 사랑도
비처럼 그치고 말았죠

아니길
제발 되돌려줘요
잠시 미친거야
이럴 수는 없잖아
나이길
제발 되돌려줘요
그 사람 곁에서 행복한 나를 떠올릴 수 없어요

미친듯 울고 있네요
생각조차 할 수 없었던 안녕
봄처럼 조용히 찾아왔던 그 사랑도
눈처럼 사라져 버렸죠

아니길
제발 되돌려줘요
잠시 미친거야
이럴 수는 없잖아
나이길
제발 되돌려줘요
그 사람 함께한 기억만으론 버틸 수가 없어요

아니길
제발 되돌려줘요
잠시 미친거야
이럴 수는 없잖아
나이길
제발 되돌려줘요
그 사람 곁에서 머무는 사랑 나일 것만 같아요"
46,다시 만나자 우리,이들 (Edle),"안녕 우리 오늘도
매일 다르지 않은 날처럼
웃으면서 인사하기로 해

애써 꺼낸 말속에
담긴 작은 울먹임
모른척해주기로 해

긴 꿈을 꾸던 우리
같은 곳을 보던 날
그것만 기억해

Like a star
언제라도 반짝이던
그런 소중한 날들이 있어

늘 기억 속에 영원토록 남아
또 다시 만나자 우리

꼭 끌어안던 우리
잠시 멀어진대도
그것만 기억해

Like a star
언제라도 반짝이던
그런 소중한 날들이 있어

늘 여기 함께 오래도록 남아
또 다시 만나자 우리"
47,You Know,R2&2R,"Can't fight these feelings now,
I've tried but they come back around every time
It's like I can't go anywhere without you on my mind
And you think I'd be a little better by now but I know I can't hide it

And I wish I could put a poker face on
Want our friends all bring you up and
when I hear a song wish I could keep it on
Oh I wish that I could just bite my tongue
when I get home I want to call you up but
I can't fight it cuz
you know you know you know
I'm about to lie
You know you know you know
can't fight it can't hide it even onesided
Oh oh you know you know you know
I'm better lying

I can't stand this
Ever since I haven't had you around it's too loud
and I still can see your face out in the crowd
Yeah you think I'd be with someone else by now but I I'd be lying
Oh I wish I could finally turn the switch up
so the memories would all be gone and
when I hear a song wish I could keep it on
oh I wish I would just turn off my phone
when I get home I want to call you up but
I can't hide it cuz
you know you know you know
I'm about to lie
You know you know you know
oh you know you know you know
can't fight it can't hide it even though it's onesided
Yeah you know you know you know
I'm about to lie
you know you know you know
yeah you know you know you know
I'm bad liying I'm bad liying I'm bad liying

oh and I wish I could put a poker face on
when our friends all bring you up and
when I hear a song wish I could keep it on
oh I wish that I could just bite my tongue
when I get home I want to call you up but I can't fight it

Cuz you know you know you know I'm about liying
you know you know you know
oh you know you know you know
can't fight it can't hide it even though it's onesided"
